,asset,scenario,chan,param,sharp_ratio,tot_pnl,std_pnl,num_days,max_drawdown,max_dd_period,profit_dd_ratio,all_profit,tot_cost,win_ratio,num_win,num_loss,profit_per_win,profit_per_loss
9,SR,15,0,15,1.1405773389215212,1327.0,36.93826138719332,500,-728.0,72,1.8228021978021978,990.0,-201.0,0.48,48,52,72.39583333333333,-47.78846153846154
0,TA,91,4,7,1.7050870186016749,1846.0,34.37283986289874,500,-322.0,57,5.732919254658385,1558.0,-192.0,0.5,24,24,119.16666666666667,-54.25
1,TA,84,4,0,1.6334964625249202,1810.0,35.179579383659814,500,-320.0,57,5.65625,1544.0,-188.0,0.48936170212765956,23,24,125.3913043478261,-55.833333333333336
2,TA,100,4,16,1.5591833644220858,1746.0,35.55308678525565,500,-432.0,72,4.041666666666667,1492.0,-192.0,0.4583333333333333,22,26,133.36363636363637,-55.46153846153846
3,TA,94,4,10,1.555808688091981,1814.0,37.017864072918115,500,-332.0,133,5.463855421686747,1736.0,-142.0,0.5428571428571428,19,16,145.68421052631578,-64.5
4,TA,86,4,2,1.554944318975313,1808.0,36.91593309443044,500,-366.0,57,4.939890710382514,1624.0,-150.0,0.4594594594594595,17,19,164.35294117647058,-61.578947368421055
5,TA,93,4,9,1.552908479237989,1764.0,36.06475494299381,500,-366.0,57,4.819672131147541,1562.0,-158.0,0.48717948717948717,19,19,146.10526315789474,-63.89473684210526
6,TA,85,4,1,1.5388343658310542,1760.0,36.31207421047349,500,-346.0,57,5.086705202312139,1524.0,-176.0,0.5,22,22,128.63636363636363,-59.36363636363637
7,TA,92,4,8,1.4809213339083955,1634.0,35.03082204268081,500,-346.0,57,4.722543352601156,1336.0,-188.0,0.5106382978723404,24,23,111.0,-57.73913043478261
8,TA,87,4,3,1.460829112318286,1760.0,38.25106387769563,500,-328.0,133,5.365853658536586,1678.0,-138.0,0.5294117647058824,18,16,154.88888888888889,-69.375
9,TA,70,3,7,1.383149030435911,1598.0,36.68073795705518,500,-356.0,85,4.48876404494382,1246.0,-240.0,0.45,27,33,113.25925925925925,-54.90909090909091
0,i,98,4,14,1.9742010381716084,244.5,4.070433155266525,483,-35.5,69,6.887323943661972,184.5,-57.5,0.47368421052631576,27,29,11.74074074074074,-4.568965517241379
1,i,57,2,15,1.9606931193078636,280.0,4.693551053581203,483,-54.5,68,5.137614678899083,183.5,-73.5,0.410958904109589,30,41,12.033333333333333,-4.329268292682927
2,i,99,4,15,1.8675551876205594,229.5,4.038893346888415,483,-44.5,69,5.157303370786517,157.0,-54.5,0.3888888888888889,21,31,13.80952380952381,-4.290322580645161
3,i,56,2,14,1.867007957242195,264.5,4.6562109419464655,483,-53.0,132,4.990566037735849,180.5,-80.5,0.4375,35,43,11.32857142857143,-5.023255813953488
4,i,101,4,17,1.8217684681352246,232.5,4.1945262439364805,483,-33.5,70,6.940298507462686,186.0,-44.0,0.4318181818181818,19,23,15.473684210526315,-4.695652173913044
5,i,77,3,14,1.706163274581829,219.5,4.228312477806276,483,-43.0,132,5.104651162790698,154.5,-65.5,0.4153846153846154,27,37,12.351851851851851,-4.837837837837838
6,i,78,3,15,1.6737273853001269,213.5,4.192434603887315,483,-52.0,149,4.105769230769231,133.5,-61.5,0.3770491803278688,23,37,13.347826086956522,-4.6891891891891895
7,i,100,4,16,1.6717328483174023,209.5,4.118796080893536,483,-39.5,53,5.30379746835443,148.0,-49.5,0.3469387755102041,17,29,16.323529411764707,-4.4655172413793105
8,i,58,2,16,1.670664485874584,244.5,4.80997437180128,483,-49.5,68,4.9393939393939394,162.0,-68.5,0.36764705882352944,25,39,13.96,-4.794871794871795
9,i,35,1,14,1.6701636224511944,257.0,5.057399284904621,483,-61.0,132,4.213114754098361,148.5,-98.5,0.3979591836734694,39,55,11.538461538461538,-5.4818181818181815
0,ru,69,3,6,1.1317543051411123,4730.0,132.69032309738105,500,-1890.0,210,2.502645502645503,4055.0,-305.0,0.43333333333333335,13,17,648.4615384615385,-257.3529411764706
1,ru,90,4,6,1.109052895653267,4530.0,129.68095735844489,500,-2135.0,181,2.1217798594847777,3930.0,-285.0,0.42857142857142855,12,16,686.25,-269.0625
2,ru,100,4,16,0.818155625361021,2925.0,113.50636497474298,500,-2370.0,212,1.2341772151898733,2655.0,-495.0,0.3877551020408163,19,30,445.0,-193.33333333333334
3,ru,101,4,17,0.7777699380533502,2855.0,116.54274031719558,500,-2125.0,210,1.3435294117647059,2665.0,-455.0,0.4222222222222222,19,26,426.8421052631579,-209.42307692307693
4,ru,98,4,14,0.7585189938460423,2610.0,109.24569026594764,500,-1835.0,210,1.422343324250681,1820.0,-605.0,0.36666666666666664,22,36,392.27272727272725,-189.16666666666666
5,ru,48,2,6,0.7366570889349865,3265.0,140.71748975819494,500,-2350.0,200,1.3893617021276596,2570.0,-385.0,0.34210526315789475,13,25,725.0,-274.2
6,ru,79,3,16,0.7279343226753406,2700.0,117.76109438478144,500,-2455.0,212,1.0997963340122199,2310.0,-545.0,0.4074074074074074,22,32,393.8636363636364,-198.59375
7,ru,86,4,2,0.7029174916226884,2690.0,121.50053646268992,500,-1695.0,224,1.5870206489675516,2505.0,-385.0,0.4473684210526316,17,21,433.8235294117647,-231.9047619047619
8,ru,85,4,1,0.6797627965003356,2610.0,121.9027159020199,500,-2675.0,212,0.9757009345794393,2315.0,-445.0,0.38636363636363635,17,27,463.2352941176471,-205.92592592592592
9,ru,80,3,17,0.6791068009247392,2585.0,120.85169160059553,500,-2255.0,210,1.146341463414634,2255.0,-505.0,0.42,21,29,397.6190476190476,-210.17241379310346
0,j,101,4,17,2.150647472487421,445.5,6.57671082308634,500,-64.0,47,6.9609375,328.0,-43.5,0.5116279069767442,22,19,23.613636363636363,-10.078947368421053
1,j,103,4,19,2.091268190711827,437.5,6.641995725264271,500,-71.5,182,6.118881118881119,349.0,-40.5,0.525,21,19,25.523809523809526,-9.842105263157896
2,j,104,4,20,2.0724933875577287,439.0,6.725144693037063,500,-82.5,182,5.321212121212121,345.5,-39.5,0.5384615384615384,21,18,25.857142857142858,-10.972222222222221
3,j,102,4,18,2.064430155229483,426.0,6.551483792222912,500,-56.0,179,7.607142857142857,331.0,-41.5,0.5365853658536586,22,19,23.386363636363637,-9.657894736842104
4,j,86,4,2,2.051029282531861,436.5,6.756824724729912,500,-79.5,182,5.490566037735849,327.0,-37.5,0.5405405405405406,20,17,26.725,-12.205882352941176
5,j,88,4,4,1.9124736208464146,426.5,7.080335677537699,500,-79.0,42,5.39873417721519,338.0,-29.5,0.5517241379310345,16,12,32.21875,-14.791666666666666
6,j,38,1,17,1.8994651369778641,468.0,7.822485958641683,500,-109.0,259,4.293577981651376,327.0,-63.5,0.4444444444444444,28,34,23.142857142857142,-9.441176470588236
7,j,80,3,17,1.8939440756658006,407.0,6.822719619478146,500,-113.5,301,3.5859030837004404,285.5,-48.5,0.4583333333333333,22,24,24.795454545454547,-10.833333333333334
8,j,93,4,9,1.8876822219669753,393.0,6.6098854127995805,500,-87.5,182,4.491428571428571,264.5,-43.5,0.5116279069767442,22,21,23.84090909090909,-12.380952380952381
9,j,100,4,16,1.8749302548470541,379.0,6.417773104687209,500,-66.0,47,5.742424242424242,255.0,-47.5,0.46808510638297873,22,22,21.5,-9.909090909090908
0,jd,34,1,13,0.37887881905891185,237.0,27.737368909813537,358,-316.0,162,0.75,101.0,-71.0,0.5142857142857142,18,17,70.0,-68.17647058823529
1,jd,20,0,20,0.29198936097112205,208.0,31.587376074585233,358,-591.0,209,0.35194585448392557,-163.0,-125.0,0.43548387096774194,27,35,54.148148148148145,-46.42857142857143
2,jd,13,0,13,0.29024676143866124,208.0,31.77702210717626,358,-553.0,210,0.37613019891500904,-115.0,-105.0,0.4807692307692308,25,27,65.84,-65.22222222222223
3,jd,14,0,14,0.2625361255768687,162.0,27.36170690703983,358,-446.0,175,0.3632286995515695,-293.0,-181.0,0.37777777777777777,34,56,48.38235294117647,-34.607142857142854
4,jd,27,1,6,0.23929101131237482,166.0,30.760893537749954,358,-377.0,70,0.4403183023872679,63.0,-60.0,0.5333333333333333,16,14,71.5,-77.21428571428571
5,jd,6,0,6,0.2346194274365714,179.0,33.83033544969153,358,-594.0,189,0.30134680134680136,-103.0,-87.0,0.4418604651162791,19,24,77.52631578947368,-65.66666666666667
6,jd,0,0,0,0.23355139905317474,151.0,28.66894542059467,358,-496.0,209,0.30443548387096775,-220.0,-151.0,0.38666666666666666,29,46,56.10344827586207,-40.15217391304348
7,jd,33,1,12,0.19091019215046245,119.0,27.639812359463036,358,-344.0,223,0.34593023255813954,-76.0,-81.0,0.475,19,21,62.94736842105263,-60.57142857142857
8,jd,41,1,20,0.15664705913419677,95.0,26.891721389296244,358,-345.0,167,0.2753623188405797,-41.0,-84.0,0.5,21,21,47.23809523809524,-49.19047619047619
