,asset,scenario,chan,param,sharp_ratio,tot_pnl,std_pnl,num_days,max_drawdown,max_dd_period,profit_dd_ratio,all_profit,tot_cost,win_ratio,num_win,num_loss,profit_per_win,profit_per_loss
6,y,4,0,4,0.11874059555566759,80.0,41.9421659348939,255,-410.0,161,0.1951219512195122,-8.0,-110.0,0.37037037037037035,10,17,94.0,-55.76470588235294
7,y,5,0,5,0.10903593102608591,72.0,41.107678392100034,255,-466.0,169,0.15450643776824036,-30.0,-102.0,0.36,9,16,101.33333333333333,-58.875
8,y,12,0,12,0.07889372350132157,52.0,41.031838803353374,255,-626.0,125,0.08306709265175719,8.0,-114.0,0.39285714285714285,11,17,95.0909090909091,-61.05882352941177
9,y,10,0,10,0.06285421498779815,42.0,41.598241670183,255,-594.0,125,0.0707070707070707,-148.0,-140.0,0.34285714285714286,12,23,101.16666666666667,-59.21739130434783
0,p,6,0,6,1.8548923556055414,1334.0,44.771042605491196,255,-364.0,61,3.6648351648351647,1248.0,-86.0,0.42857142857142855,9,12,190.0,-38.5
1,p,11,0,11,1.7468534982295758,1160.0,41.33915501342551,255,-268.0,23,4.3283582089552235,964.0,-130.0,0.5,16,16,110.875,-50.625
2,p,4,0,4,1.6789838144654379,1116.0,41.37878887300319,255,-284.0,61,3.9295774647887325,946.0,-118.0,0.5172413793103449,15,14,105.73333333333333,-45.714285714285715
3,p,23,1,2,1.6642351722622333,982.0,36.73304082709633,255,-318.0,56,3.088050314465409,814.0,-126.0,0.5161290322580645,16,15,99.0,-51.333333333333336
4,p,13,0,13,1.634673182491745,1144.0,43.566751298934896,255,-348.0,69,3.2873563218390807,1078.0,-102.0,0.52,13,12,133.3846153846154,-54.666666666666664
5,p,30,1,9,1.6292985943066924,958.0,36.603694011885366,255,-300.0,56,3.1933333333333334,774.0,-138.0,0.47058823529411764,16,18,106.0,-51.22222222222222
6,p,5,0,5,1.6082438420672651,1070.0,41.418271486231895,255,-330.0,61,3.242424242424242,978.0,-102.0,0.44,11,14,136.54545454545453,-37.42857142857143
7,p,3,0,3,1.6003338822392046,1086.0,42.245389146299495,255,-306.0,22,3.549019607843137,946.0,-134.0,0.5757575757575758,19,14,96.94736842105263,-64.0
8,p,10,0,10,1.5570138510891751,1044.0,41.74150586309013,255,-354.0,65,2.9491525423728815,852.0,-150.0,0.5135135135135135,19,18,103.57894736842105,-62.0
9,p,12,0,12,1.5499694472852206,1034.0,41.52957542914442,255,-314.0,61,3.2929936305732483,902.0,-118.0,0.5172413793103449,15,14,109.86666666666666,-53.285714285714285
0,l,1,0,1,1.719128674919617,2225.0,80.57155044674653,255,-460.0,70,4.836956521739131,1690.0,-455.0,0.5111111111111111,23,22,149.34782608695653,-79.31818181818181
1,l,16,0,16,1.704171371874388,2280.0,83.28785388584389,255,-430.0,12,5.3023255813953485,1605.0,-605.0,0.48333333333333334,29,31,140.68965517241378,-79.83870967741936
2,l,2,0,2,1.6893544249805548,2330.0,85.8608606184189,255,-515.0,12,4.524271844660194,1695.0,-395.0,0.48717948717948717,19,19,181.8421052631579,-92.63157894736842
3,l,17,0,17,1.6461755262155127,2275.0,86.03305607548299,255,-515.0,12,4.41747572815534,1510.0,-535.0,0.49056603773584906,26,27,152.30769230769232,-90.74074074074075
4,l,9,0,9,1.6459738101847659,2240.0,84.71985184287766,255,-430.0,12,5.209302325581396,1660.0,-445.0,0.5,22,21,153.86363636363637,-82.14285714285714
5,l,18,0,18,1.6281721958627404,2300.0,87.9402289398165,255,-545.0,84,4.220183486238532,1735.0,-445.0,0.38636363636363635,17,26,235.88235294117646,-87.5
6,l,0,0,0,1.5820174617799028,2110.0,83.02928010988562,255,-615.0,29,3.430894308943089,1535.0,-545.0,0.48148148148148145,26,28,144.42307692307693,-79.28571428571429
7,l,8,0,8,1.563494478712811,2115.0,84.21202481084285,255,-625.0,20,3.384,1410.0,-515.0,0.45098039215686275,23,28,160.2173913043478,-81.25
8,l,30,1,9,1.517317435074472,1895.0,77.74864986091596,255,-710.0,93,2.6690140845070425,1455.0,-365.0,0.5555555555555556,20,16,161.0,-110.3125
9,l,7,0,7,1.4815130673799124,1930.0,81.09833025018786,255,-550.0,29,3.5090909090909093,1205.0,-595.0,0.4915254237288136,29,30,137.06896551724137,-92.33333333333333
0,pp,35,1,14,3.006346592779526,2904.0,60.13366229793211,255,-315.0,19,9.219047619047618,1996.0,-143.0,0.4788732394366197,34,37,117.05882352941177,-53.62162162162162
1,pp,29,1,8,2.867174844808941,3059.0,66.41793812100609,255,-379.0,6,8.071240105540896,2215.0,-89.0,0.5227272727272727,23,21,163.2173913043478,-73.28571428571429
2,pp,30,1,9,2.414649750673186,2654.0,68.42374870658514,255,-384.0,7,6.911458333333333,1920.0,-81.0,0.55,22,18,160.72727272727272,-89.77777777777777
3,pp,22,1,1,2.4054540896533627,2625.0,67.93480377308006,255,-422.0,6,6.220379146919432,1810.0,-87.0,0.5348837209302325,23,20,154.08695652173913,-86.7
4,pp,36,1,15,2.3823634343950353,2520.0,65.84952037049737,255,-339.0,36,7.433628318584071,1677.0,-129.0,0.46875,30,34,126.63333333333334,-62.411764705882355
5,pp,14,0,14,2.366901964652242,2357.0,61.9925359200922,255,-311.0,18,7.578778135048232,1572.0,-135.0,0.5074626865671642,34,33,114.05882352941177,-69.87878787878788
6,pp,38,1,17,2.356920274168468,2469.0,65.21331655313348,255,-432.0,14,5.715277777777778,1637.0,-95.0,0.5106382978723404,24,22,136.41666666666666,-74.4090909090909
7,pp,28,1,7,2.30830728533443,2404.0,64.83371849971695,255,-371.0,41,6.479784366576819,1861.0,-113.0,0.5178571428571429,29,27,126.24137931034483,-66.66666666666667
8,pp,21,1,0,2.2868300462870823,2427.0,66.06873272025709,255,-366.0,77,6.631147540983607,1705.0,-105.0,0.5,26,26,134.65384615384616,-69.07692307692308
9,pp,37,1,16,2.272018378090194,2393.0,65.56785081164907,255,-444.0,55,5.38963963963964,1537.0,-111.0,0.5454545454545454,30,25,114.6,-76.04
0,a,4,0,4,1.4874637272282523,636.0,26.61771812191272,255,-190.0,43,3.3473684210526318,464.0,-53.0,0.6153846153846154,16,10,52.5,-37.6
1,a,5,0,5,1.4703155465820879,683.0,28.918132568174382,255,-235.0,43,2.9063829787234043,584.0,-43.0,0.7142857142857143,15,6,53.53333333333333,-36.5
2,a,6,0,6,1.3968027088685278,645.0,28.74648416789124,255,-218.0,21,2.958715596330275,541.0,-37.0,0.7222222222222222,13,5,53.30769230769231,-30.4
3,a,13,0,13,1.3303534741075786,594.0,27.79581975962051,255,-243.0,43,2.4444444444444446,538.0,-48.0,0.5833333333333334,14,10,60.357142857142854,-30.7
4,a,26,1,5,1.2205952023517828,574.0,29.275230537961527,255,-226.0,75,2.5398230088495577,455.0,-49.0,0.5416666666666666,13,11,56.30769230769231,-25.181818181818183
5,a,32,1,11,1.1949795462749688,528.0,27.506386474720948,255,-166.0,50,3.180722891566265,365.0,-70.0,0.42857142857142855,15,20,57.46666666666667,-24.85
6,a,11,0,11,1.1501872862025624,490.0,26.52086026179738,255,-252.0,43,1.9444444444444444,348.0,-64.0,0.53125,17,15,50.529411764705884,-34.06666666666667
7,a,25,1,4,1.1390006317110821,509.0,27.819793842561868,255,-231.0,75,2.2034632034632033,308.0,-61.0,0.4666666666666667,14,16,55.57142857142857,-29.375
8,a,27,1,6,1.1220333872674946,527.0,29.239162247299163,255,-217.0,128,2.4285714285714284,407.0,-43.0,0.5714285714285714,12,9,52.25,-24.444444444444443
9,a,34,1,13,1.0852669153725885,498.0,28.566226086262894,255,-266.0,75,1.8721804511278195,423.0,-54.0,0.48148148148148145,13,14,60.30769230769231,-25.785714285714285
0,rb,17,0,17,1.9333780996758376,541.0,17.419695542842046,255,-144.0,101,3.7569444444444446,426.0,-101.0,0.42,21,29,40.80952380952381,-14.862068965517242
1,rb,16,0,16,1.8889261243349564,515.0,16.97275514371318,255,-122.0,70,4.221311475409836,403.0,-109.0,0.42592592592592593,23,30,36.391304347826086,-14.466666666666667
2,rb,10,0,10,1.7607710283288702,523.0,18.49093598501645,255,-182.0,104,2.8736263736263736,422.0,-77.0,0.4473684210526316,17,21,46.76470588235294,-17.761904761904763
3,rb,1,0,1,1.715969068004324,475.0,17.232339593561868,255,-135.0,101,3.5185185185185186,323.0,-93.0,0.3695652173913043,17,28,46.64705882352941,-16.785714285714285
4,rb,2,0,2,1.6648912098211732,472.0,17.648842532467516,255,-182.0,101,2.5934065934065935,350.0,-85.0,0.38095238095238093,16,26,49.0,-16.692307692307693
5,rb,18,0,18,1.5761676341471509,467.0,18.44482611231173,255,-206.0,101,2.266990291262136,389.0,-91.0,0.35555555555555557,16,27,53.5,-17.296296296296298
6,rb,9,0,9,1.4975475603169368,419.0,17.41780760069835,255,-213.0,104,1.9671361502347418,274.0,-91.0,0.4,18,27,44.94444444444444,-19.814814814814813
7,rb,3,0,3,1.431354335824263,439.0,19.093144188688136,255,-211.0,102,2.080568720379147,366.0,-75.0,0.40540540540540543,15,22,50.46666666666667,-17.772727272727273
8,rb,11,0,11,1.3950690515501318,430.0,19.18813835130742,255,-239.0,102,1.799163179916318,375.0,-73.0,0.4722222222222222,17,19,45.411764705882355,-20.894736842105264
9,rb,8,0,8,1.3434372759654862,368.0,17.052596436818426,255,-221.0,104,1.665158371040724,190.0,-107.0,0.3584905660377358,19,32,41.68421052631579,-18.8125
0,SR,10,0,10,2.0244652396390266,1222.0,37.576901951734364,255,-260.0,36,4.7,988.0,-67.0,0.6060606060606061,20,12,81.75,-53.916666666666664
1,SR,12,0,12,1.9333601827684461,1176.0,37.8664543492494,255,-261.0,44,4.505747126436781,1069.0,-51.0,0.64,16,8,91.25,-48.875
2,SR,11,0,11,1.8927947898492958,1136.0,37.362410653130844,255,-314.0,36,3.6178343949044587,1020.0,-57.0,0.6428571428571429,18,9,87.94444444444444,-62.55555555555556
3,SR,3,0,3,1.8729852440843282,1148.0,38.15642013757307,255,-260.0,36,4.415384615384616,955.0,-61.0,0.6333333333333333,19,11,78.52631578947368,-48.81818181818182
4,SR,2,0,2,1.7661083427915556,1131.0,39.866246964805,255,-414.0,35,2.7318840579710146,924.0,-67.0,0.6060606060606061,20,11,84.1,-68.9090909090909
5,SR,9,0,9,1.6776095655875305,1063.0,39.44595370702455,255,-396.0,35,2.6843434343434343,824.0,-75.0,0.5405405405405406,20,15,84.65,-57.93333333333333
6,SR,5,0,5,1.641112222472601,1007.0,38.198937263884254,255,-254.0,42,3.9645669291338583,911.0,-47.0,0.6521739130434783,15,8,86.33333333333333,-48.0
7,SR,1,0,1,1.6104109095698702,1064.0,41.130597067517286,255,-388.0,35,2.7422680412371134,840.0,-77.0,0.5526315789473685,21,17,84.33333333333333,-54.76470588235294
8,SR,4,0,4,1.5669683411309623,961.0,38.17888629000213,255,-314.0,36,3.0605095541401273,888.0,-55.0,0.6666666666666666,18,9,79.5,-60.333333333333336
9,SR,13,0,13,1.4883580326564003,929.0,38.85692134711106,255,-284.0,39,3.2711267605633805,864.0,-45.0,0.6363636363636364,14,8,91.64285714285714,-52.375
0,TA,35,1,14,0.776145258244751,612.0,49.087227519099216,255,-690.0,119,0.8869565217391304,252.0,-260.0,0.46153846153846156,30,35,79.06666666666666,-60.57142857142857
1,TA,28,1,7,0.6254175653404495,496.0,49.37097362722148,255,-764.0,125,0.6492146596858639,268.0,-188.0,0.40425531914893614,19,28,104.73684210526316,-61.5
2,TA,26,1,5,0.5615890642491466,432.0,47.8878340531399,255,-810.0,120,0.5333333333333333,242.0,-90.0,0.45454545454545453,10,12,126.8,-85.5
3,TA,37,1,16,0.5453289401816156,436.0,49.772337029980505,255,-814.0,125,0.5356265356265356,216.0,-188.0,0.40425531914893614,19,27,105.57894736842105,-66.29629629629629
4,TA,34,1,13,0.5449178957499576,426.0,48.667453004406156,255,-648.0,120,0.6574074074074074,232.0,-94.0,0.4782608695652174,11,12,109.27272727272727,-80.83333333333333
5,TA,38,1,17,0.5259018967469021,424.0,50.1904638524701,255,-732.0,125,0.5792349726775956,226.0,-164.0,0.3170731707317073,13,28,139.69230769230768,-56.785714285714285
6,TA,29,1,8,0.4861018155925164,388.0,49.689493786969805,255,-732.0,118,0.5300546448087432,172.0,-168.0,0.42857142857142855,18,24,96.44444444444444,-65.16666666666667
7,TA,41,1,20,0.46076081852445666,360.0,48.639270154929974,255,-578.0,34,0.6228373702422145,86.0,-122.0,0.3333333333333333,10,19,147.2,-72.94736842105263
8,TA,14,0,14,0.45742329791558606,372.0,50.627297951036915,255,-616.0,119,0.6038961038961039,-58.0,-328.0,0.3902439024390244,32,49,74.9375,-50.12244897959184
9,TA,27,1,6,0.42130816994698916,322.0,47.579084437380004,255,-590.0,120,0.5457627118644067,50.0,-82.0,0.4,8,12,122.75,-77.66666666666667
0,MA,15,0,15,1.5641242987156776,206.0,22.241720264822035,94,-194.0,43,1.0618556701030928,67.0,-43.0,0.42857142857142855,9,12,46.0,-28.916666666666668
1,MA,14,0,14,1.5521105007716303,203.0,22.087462113440612,94,-179.0,43,1.1340782122905029,66.0,-47.0,0.43478260869565216,10,13,40.9,-26.384615384615383
2,MA,16,0,16,1.5232717268026033,198.0,21.95129902105944,94,-214.0,75,0.9252336448598131,96.0,-39.0,0.42105263157894735,8,10,50.5,-30.8
3,MA,35,1,14,1.3998372128222063,172.0,20.750249796590655,94,-203.0,76,0.8472906403940886,52.0,-45.0,0.4090909090909091,9,12,35.77777777777778,-22.5
4,MA,7,0,7,1.3845527495232612,191.0,23.2968003376252,94,-218.0,43,0.8761467889908257,50.0,-33.0,0.375,6,10,60.666666666666664,-31.4
5,MA,36,1,15,1.364500938662958,174.0,21.535146290142016,94,-227.0,43,0.7665198237885462,33.0,-41.0,0.3,6,12,53.666666666666664,-24.083333333333332
6,MA,40,1,19,1.3097761603125924,179.0,23.07960471369826,94,-222.0,76,0.8063063063063063,75.0,-17.0,0.625,5,3,50.8,-59.666666666666664
7,MA,31,1,10,1.3079992246539918,193.0,24.918519701488595,94,-230.0,43,0.8391304347826087,86.0,-17.0,0.625,5,3,52.4,-58.666666666666664
8,MA,21,1,0,1.2657485670960484,165.0,22.014504588171864,94,-245.0,43,0.673469387755102,53.0,-27.0,0.38461538461538464,5,8,55.6,-28.125
9,MA,0,0,0,1.2580468988787659,174.0,23.357418036904694,94,-218.0,43,0.7981651376146789,38.0,-33.0,0.375,6,10,59.666666666666664,-32.0
0,i,15,0,15,1.9197554679063675,156.5,5.07491203165849,255,-44.5,48,3.5168539325842696,82.5,-66.5,0.42424242424242425,28,36,9.214285714285714,-4.875
1,i,14,0,14,1.9001908525782718,157.0,5.143544710085973,255,-47.5,23,3.305263157894737,90.5,-75.5,0.4,30,44,9.633333333333333,-4.511363636363637
2,i,18,0,18,1.822664292741187,156.5,5.345246604501084,255,-50.0,32,3.13,103.5,-45.0,0.4666666666666667,21,23,11.0,-5.543478260869565
3,i,7,0,7,1.820845744664148,149.0,5.094167289521396,255,-44.0,49,3.3863636363636362,75.5,-61.5,0.4262295081967213,26,35,9.75,-5.085714285714285
4,i,17,0,17,1.7777516492138534,152.5,5.340216243375837,255,-45.5,58,3.3516483516483517,100.0,-51.0,0.45098039215686275,23,27,10.630434782608695,-5.351851851851852
5,i,8,0,8,1.7253100296541677,144.5,5.213877102089724,255,-42.5,54,3.4,85.0,-52.5,0.4423076923076923,23,29,11.173913043478262,-5.931034482758621
6,i,16,0,16,1.7236747038333233,144.0,5.200765522445081,255,-47.0,58,3.0638297872340425,78.5,-60.5,0.45,27,32,8.777777777777779,-4.953125
7,i,1,0,1,1.6675615839021547,140.5,5.245109178548108,255,-44.5,48,3.157303370786517,87.5,-47.5,0.46808510638297873,22,25,11.090909090909092,-6.26
8,i,2,0,2,1.5905586138153045,134.5,5.264203824142372,255,-73.5,58,1.8299319727891157,89.5,-39.5,0.46153846153846156,18,20,12.583333333333334,-6.85
9,i,0,0,0,1.5814709640796198,131.0,5.156679775039405,255,-48.5,48,2.7010309278350517,54.5,-59.5,0.3728813559322034,22,34,10.795454545454545,-5.382352941176471
0,ru,27,1,6,1.2154579343559653,3075.0,157.49445831579368,255,-1885.0,97,1.6312997347480107,2510.0,-205.0,0.45,9,11,651.1111111111111,-304.54545454545456
1,ru,23,1,2,1.0502307763224268,2490.0,147.59603683027436,255,-1885.0,97,1.3209549071618036,1985.0,-335.0,0.45454545454545453,15,18,387.0,-212.22222222222223
2,ru,40,1,19,0.9803764336751548,2315.0,147.00030038231336,255,-1875.0,97,1.2346666666666666,1720.0,-365.0,0.4444444444444444,16,20,375.3125,-214.25
3,ru,39,1,18,0.9463874770461329,2135.0,140.43940615985258,255,-1905.0,97,1.120734908136483,1365.0,-435.0,0.37209302325581395,16,27,386.5625,-178.5185185185185
4,ru,22,1,1,0.8599174719062237,2000.0,144.78824784673765,255,-2260.0,103,0.8849557522123894,1180.0,-435.0,0.32558139534883723,14,28,447.14285714285717,-181.42857142857142
5,ru,30,1,9,0.8233149522382265,1955.0,147.82260419066932,255,-1950.0,103,1.0025641025641026,1340.0,-395.0,0.38461538461538464,15,23,396.3333333333333,-200.2173913043478
6,ru,41,1,20,0.8018985630370898,1915.0,148.66523887567465,255,-1740.0,97,1.1005747126436782,1360.0,-335.0,0.45454545454545453,15,18,367.3333333333333,-230.55555555555554
7,ru,26,1,5,0.7882838523866723,2005.0,158.34043604003418,255,-1735.0,55,1.1556195965417868,1455.0,-245.0,0.4583333333333333,11,13,465.90909090909093,-282.3076923076923
8,ru,29,1,8,0.7510282202208141,1730.0,143.40025940925403,255,-2045.0,103,0.8459657701711492,970.0,-485.0,0.3125,15,31,436.3333333333333,-179.83870967741936
9,ru,28,1,7,0.7282976476622988,1630.0,139.32812322892667,255,-1785.0,103,0.9131652661064426,1415.0,-535.0,0.32075471698113206,17,35,406.1764705882353,-156.85714285714286
0,j,38,1,17,1.8710246846510146,193.0,6.421520624178997,255,-93.0,41,2.075268817204301,90.5,-44.5,0.38636363636363635,17,25,17.0,-7.94
1,j,29,1,8,1.8400381408139599,184.5,6.242084380675267,255,-82.0,41,2.25,89.5,-47.5,0.425531914893617,20,26,13.85,-7.211538461538462
2,j,17,0,17,1.7750730764932445,191.0,6.69849473480516,255,-85.5,37,2.2339181286549707,80.0,-51.5,0.39215686274509803,20,30,15.2,-7.466666666666667
3,j,28,1,7,1.7049214466493747,171.0,6.243840874431008,255,-73.0,41,2.3424657534246576,82.5,-54.5,0.4074074074074074,22,31,12.840909090909092,-6.451612903225806
4,j,39,1,18,1.60578468190812,167.0,6.474246793679446,255,-103.5,41,1.6135265700483092,69.5,-42.5,0.38095238095238093,16,26,18.21875,-8.538461538461538
5,j,22,1,1,1.6007436842676732,163.5,6.358520121697096,255,-95.5,41,1.712041884816754,71.5,-44.5,0.38636363636363635,17,26,15.941176470588236,-7.673076923076923
6,j,37,1,16,1.5383679270512682,154.0,6.231901694826531,255,-75.5,41,2.0397350993377485,44.5,-52.5,0.34615384615384615,18,33,14.36111111111111,-6.484848484848484
7,j,8,0,8,1.5378902027935815,161.0,6.517193800849117,255,-83.0,83,1.9397590361445782,56.0,-55.5,0.4,22,31,13.0,-7.419354838709677
8,j,21,1,0,1.53312430286561,152.5,6.192308227111957,255,-78.0,41,1.955128205128205,65.0,-52.5,0.38461538461538464,20,32,13.775,-6.578125
9,j,27,1,6,1.519387127525192,161.5,6.617046307626262,255,-102.0,41,1.5833333333333333,68.5,-21.5,0.38095238095238093,8,13,25.6875,-10.538461538461538
0,jd,29,1,8,0.6841533439262748,315.0,28.662706046794767,255,-230.0,79,1.3695652173913044,128.0,-107.0,0.39622641509433965,21,32,51.61904761904762,-29.875
1,jd,15,0,15,0.6574815564850824,280.0,26.511515030474108,255,-271.0,113,1.033210332103321,32.0,-133.0,0.30303030303030304,20,46,57.35,-24.23913043478261
2,jd,22,1,1,0.6532492540711913,301.0,28.684525030468265,255,-233.0,45,1.2918454935622317,172.0,-93.0,0.3695652173913043,17,29,58.11764705882353,-28.137931034482758
3,jd,36,1,15,0.6121783286156445,267.0,27.151473277852592,255,-318.0,59,0.839622641509434,55.0,-139.0,0.30434782608695654,21,47,61.666666666666664,-26.382978723404257
4,jd,21,1,0,0.5347060464742526,250.0,29.106166105439215,255,-250.0,45,1.0,102.0,-111.0,0.36363636363636365,20,35,56.7,-29.485714285714284
5,jd,8,0,8,0.5158854274661142,224.0,27.03054785265663,255,-220.0,148,1.018181818181818,-29.0,-109.0,0.35185185185185186,19,35,56.73684210526316,-31.62857142857143
6,jd,0,0,0,0.5121593011439224,223.0,27.105653906078057,255,-274.0,76,0.8138686131386861,42.0,-113.0,0.30357142857142855,17,39,63.705882352941174,-26.692307692307693
7,jd,1,0,1,0.4698179084754357,205.0,27.16341594246047,255,-233.0,76,0.8798283261802575,-2.0,-99.0,0.32653061224489793,16,33,62.3125,-30.272727272727273
8,jd,7,0,7,0.4524664838219804,197.0,27.10440646419196,255,-291.0,136,0.6769759450171822,-58.0,-125.0,0.3225806451612903,20,42,54.9,-27.523809523809526
9,jd,16,0,16,0.3987212371273885,173.0,27.01076129760465,255,-282.0,113,0.6134751773049646,-66.0,-119.0,0.3220338983050847,19,40,51.421052631578945,-26.075
0,jm,37,1,16,1.261255217912662,81.5,4.022672927718933,255,-52.5,91,1.5523809523809524,31.5,-50.0,0.3,15,34,12.2,-4.455882352941177
1,jm,35,1,14,1.1896542447574232,76.0,3.976975574838941,255,-48.5,92,1.5670103092783505,16.0,-65.0,0.35384615384615387,23,39,7.978260869565218,-4.294871794871795
2,jm,36,1,15,1.1562674577181278,74.5,4.01104985261703,255,-42.0,91,1.7738095238095237,19.0,-58.0,0.3448275862068966,20,37,9.0,-4.351351351351352
3,jm,38,1,17,1.1454567046699475,74.5,4.048905905354595,255,-55.5,71,1.3423423423423424,19.0,-46.0,0.32608695652173914,15,29,11.4,-5.241379310344827
4,jm,22,1,1,1.0337909458772936,68.5,4.124942862695594,255,-55.5,71,1.2342342342342343,27.5,-41.0,0.3902439024390244,16,25,10.875,-5.86
5,jm,39,1,18,1.0271576971049061,71.0,4.303098761014367,255,-58.5,71,1.2136752136752136,30.0,-41.0,0.3902439024390244,16,23,10.5625,-6.043478260869565
6,jm,29,1,8,1.0098050958680522,67.0,4.1304496706791225,255,-55.0,58,1.2181818181818183,22.5,-45.0,0.35555555555555557,16,29,11.125,-5.362068965517241
7,jm,21,1,0,0.969202187883423,65.0,4.175024811350208,255,-52.0,71,1.25,12.0,-50.0,0.32,16,34,10.875,-4.764705882352941
8,jm,28,1,7,0.9629973749267244,63.0,4.072635439817812,255,-56.5,71,1.1150442477876106,7.0,-56.0,0.3392857142857143,19,37,9.263157894736842,-4.5675675675675675
9,jm,16,0,16,0.7089620835800198,49.5,4.346525980175535,255,-67.5,91,0.7333333333333333,-7.0,-58.5,0.29310344827586204,17,39,11.029411764705882,-4.987179487179487
0,ag,39,1,18,0.6069940110454404,272.0,27.89617044433371,255,-440.0,83,0.6181818181818182,186.0,-71.0,0.34285714285714286,12,23,79.33333333333333,-33.30434782608695
