,asset,scenario,chan,param,sharp_ratio,tot_pnl,std_pnl,num_days,max_drawdown,max_dd_period,profit_dd_ratio,all_profit,tot_cost,win_ratio,num_win,num_loss,profit_per_win,profit_per_loss
5,jm,21,3,3,1.1006167536801954,559.5,12.994891019680416,621,-392.0,353,1.427295918367347,516.5,-43.0,0.37209302325581395,16,26,64.875,-20.057692307692307
6,jm,18,3,0,1.027536750827551,277.0,6.89114003796211,621,-216.0,353,1.2824074074074074,243.0,-34.0,0.23529411764705882,8,25,70.75,-12.92
7,jm,16,2,4,0.968107012722802,745.5,19.68488817206984,621,-578.0,343,1.2897923875432526,670.5,-75.0,0.30666666666666664,23,50,68.1086956521739,-17.92
8,jm,25,4,1,0.93820591367278,510.5,13.909331270402502,621,-357.0,351,1.4299719887955182,451.5,-51.0,0.32,16,34,53.5625,-11.926470588235293
9,jm,29,4,5,0.8605644130401605,908.0,26.9718748588389,621,-672.5,353,1.350185873605948,838.5,-66.5,0.46153846153846156,30,35,52.0,-20.614285714285714
0,cu,19,3,1,0.7774544756378108,22500.0,622.5173480008918,738,-7530.0,175,2.9880478087649402,14590.0,-1500.0,0.3783783783783784,28,46,1265.7142857142858,-453.2608695652174
1,cu,18,3,0,0.6794056017708774,10750.0,340.3480365037887,738,-5570.0,186,1.9299820466786355,6580.0,-830.0,0.4146341463414634,17,24,1130.5882352941176,-526.6666666666666
2,cu,13,2,1,0.507252787559838,15380.0,652.1925021660948,738,-8810.0,295,1.7457434733257662,7090.0,-1880.0,0.3333333333333333,31,62,1152.5806451612902,-461.93548387096774
3,cu,20,3,2,0.48619514479373765,8000.0,353.9348097737695,738,-6520.0,186,1.2269938650306749,3890.0,-770.0,0.47368421052631576,18,20,1091.111111111111,-787.5
4,cu,7,1,1,0.4707885923011322,15280.0,698.1380874519505,738,-11930.0,310,1.2808046940486169,6550.0,-2320.0,0.3130434782608696,36,79,1186.9444444444443,-457.9746835443038
5,cu,23,3,5,0.46285845566960654,25380.0,1179.4711550996146,738,-13550.0,175,1.8730627306273062,11520.0,-2180.0,0.411214953271028,44,63,1247.2727272727273,-688.2539682539683
6,cu,21,3,3,0.46134390801595115,13470.0,628.0391456072848,738,-8230.0,295,1.6366950182260025,6070.0,-1260.0,0.43548387096774194,27,35,1175.5555555555557,-733.4285714285714
7,cu,22,3,4,0.413238798960409,17350.0,903.1134225822955,738,-12340.0,295,1.4059967585089141,6680.0,-1750.0,0.4069767441860465,35,51,1232.2857142857142,-714.7058823529412
8,cu,26,4,2,0.4016457198820443,7990.0,427.90518072337187,738,-7110.0,164,1.1237693389592123,4100.0,-550.0,0.4074074074074074,11,16,1660.0,-885.0
9,cu,24,4,0,0.3627476656215652,6690.0,396.7029225878661,738,-5270.0,56,1.269449715370019,2700.0,-650.0,0.34375,11,21,1286.3636363636363,-545.2380952380952
0,TF,14,2,2,0.993874186766751,4.788999999999987,0.1917082490596637,399,-2.3649999999997817,99,2.02494714587756,4.609000000000151,-0.18000000000000008,0.6666666666666666,12,6,0.6055833333333401,-0.44299999999998835
1,TF,20,3,2,0.7471907607891648,3.3880000000000052,0.18040114234405777,399,-3.7299999999995634,99,0.9083109919572123,3.2280000000001507,-0.16000000000000006,0.5625,9,7,0.715777777777785,-0.45914285714284475
2,TF,18,3,0,0.7342861406143458,3.228999999999971,0.174956502626689,399,-3.1599999999998545,98,1.0218354430380125,3.0590000000001254,-0.17000000000000007,0.5294117647058824,9,8,0.715777777777785,-0.42287499999999234
3,TF,12,2,0,0.7316120518727897,3.3959999999999724,0.18467759288742594,399,-3.210000000000946,99,1.0579439252333245,3.1860000000001634,-0.21000000000000008,0.47619047619047616,10,11,0.6922000000000068,-0.33963636363635497
4,TF,21,3,3,0.6458184619492644,5.468999999999994,0.3369184872705071,399,-6.520000000000437,99,0.838803680981538,5.209000000000231,-0.2600000000000001,0.5769230769230769,15,11,0.7228000000000075,-0.5120909090908984
5,TF,19,3,1,0.6316476054846,4.95599999999996,0.3121647196897661,399,-4.4650000000001455,93,1.1099664053750948,4.576000000000306,-0.38000000000000017,0.42105263157894735,16,22,0.664250000000008,-0.275090909090901
6,TF,13,2,1,0.4969672299231769,4.330999999999989,0.3467271151557475,399,-5.600000000000364,93,0.7733928571428049,3.891000000000389,-0.44000000000000017,0.38636363636363635,17,27,0.6755294117647139,-0.2812222222222129
7,TF,15,2,3,0.48092429284849036,4.243999999999986,0.3510961238826753,399,-6.600000000000364,98,0.6430303030302654,3.9140000000002857,-0.3300000000000002,0.48484848484848486,16,17,0.7266875000000068,-0.4537058823529308
8,TF,8,1,2,0.4765840937205125,2.5790000000000077,0.21529759247206065,399,-3.363999999999578,130,0.766646848989397,2.3090000000002533,-0.2700000000000002,0.4444444444444444,12,15,0.734916666666674,-0.43399999999998895
9,TF,24,4,0,0.43134239758599296,2.173999999999978,0.20052326458557118,399,-3.2150000000001455,217,0.676205287713804,2.0240000000001146,-0.15000000000000005,0.4666666666666667,7,8,0.7644285714285814,-0.41587499999999444
0,IF,1,0,1,1.0930087050052832,5491.999999999998,108.0813638598843,738,-1504.0,44,3.65159574468085,5386.399999999978,-105.60000000000001,0.3712121212121212,49,83,178.49795918367334,-40.48192771084355
1,IF,4,0,4,1.0149511022105682,7334.599999999999,155.4444509240097,738,-2169.7999999999993,40,3.380311549451563,7213.799999999979,-120.80000000000021,0.423841059602649,64,87,181.37812499999984,-50.51034482758635
2,IF,5,0,5,1.0122186824374029,9716.199999999999,206.4743015138122,738,-2775.399999999998,44,3.5008287093752277,9562.599999999971,-153.60000000000016,0.4375,84,108,180.19523809523804,-51.60925925925944
3,IF,3,0,3,1.0081307993014685,4992.7999999999965,106.52982046613005,738,-1588.800000000001,40,3.142497482376632,4905.599999999983,-87.19999999999999,0.44954128440366975,49,60,168.57959183673455,-55.913333333333505
4,IF,0,0,0,0.9461479003549536,2503.3999999999996,56.913478030870245,738,-898.4000000000015,40,2.7865093499554714,2443.399999999989,-59.99999999999986,0.36,27,48,175.5185185185184,-47.82500000000015
5,IF,2,0,2,0.9024129797265524,2420.3999999999987,57.69334498706419,738,-1007.8000000000011,40,2.401666997420119,2365.1999999999894,-55.199999999999875,0.42028985507246375,29,40,164.94482758620677,-60.455000000000176
6,IF,7,1,1,0.874493195266235,4870.7999999999965,119.80853880316414,738,-1990.3999999999996,44,2.4471463022508027,4784.399999999981,-86.39999999999995,0.3888888888888889,42,66,183.83333333333317,-44.493939393939584
7,IF,20,3,2,0.8547059838221346,2340.600000000002,58.90529899980548,738,-860.7999999999993,44,2.7190985130111573,2310.199999999998,-30.399999999999956,0.5263157894736842,20,18,171.40999999999997,-62.111111111111185
8,IF,6,1,0,0.8378661616780109,2425.799999999998,62.27650749288596,738,-1145.6000000000004,41,2.117493016759774,2380.1999999999907,-45.59999999999991,0.42105263157894735,24,33,179.32499999999982,-58.29090909090927
9,IF,10,1,4,0.8266236116405117,6704.399999999994,174.4600608767404,738,-2895.399999999998,41,2.3155349865303583,6608.3999999999805,-96.00000000000007,0.48333333333333334,58,62,182.20344827586186,-63.86129032258084
0,cs,7,1,1,1.9607666605671357,834.0,35.16731232296466,192,-337.0,128,2.4747774480712166,540.0,-46.0,0.2727272727272727,6,16,166.66666666666666,-28.75
1,cs,6,1,0,1.8945631470859996,440.0,19.20183055555169,192,-198.0,31,2.2222222222222223,282.0,-25.0,0.25,3,9,182.0,-29.333333333333332
2,cs,8,1,2,1.8866282227569717,454.0,19.896128062197555,192,-245.0,122,1.853061224489796,300.0,-21.0,0.3,3,7,185.0,-36.42857142857143
3,cs,9,1,3,1.8762451135604923,801.0,35.29734043086174,192,-400.0,122,2.0025,534.0,-36.0,0.35294117647058826,6,11,157.83333333333334,-37.54545454545455
4,cs,10,1,4,1.8564117730942487,1135.0,50.54993357314694,192,-529.0,129,2.145557655954631,758.0,-49.0,0.34782608695652173,8,15,167.5,-38.8
5,cs,2,0,2,1.748194896515043,415.0,19.62715220354933,192,-264.0,122,1.571969696969697,257.0,-25.0,0.3333333333333333,4,8,119.25,-27.5
6,cs,11,1,5,1.620332543778973,1321.0,67.40586784436248,192,-798.0,129,1.655388471177945,830.0,-68.0,0.3125,10,22,169.4,-39.27272727272727
7,cs,16,2,4,1.561668646320406,919.0,48.65479667768583,192,-653.0,129,1.4073506891271057,598.0,-45.0,0.2857142857142857,6,15,197.5,-39.13333333333333
8,cs,13,2,1,1.5557943334920026,636.0,33.79900940337179,192,-465.0,128,1.367741935483871,382.0,-42.0,0.2,4,16,209.5,-28.5
9,cs,14,2,2,1.5494173283374115,358.0,19.103531534848923,192,-303.0,122,1.1815181518151816,224.0,-19.0,0.2222222222222222,2,7,224.5,-32.142857142857146
0,v,21,3,3,0.0719189589905436,185.0,55.331474608113645,738,-1730.0,656,0.1069364161849711,-360.0,-575.0,0.38596491228070173,22,35,125.68181818181819,-89.28571428571429
1,v,27,4,3,0.042005087650716456,125.0,64.01061890273441,738,-1830.0,638,0.06830601092896176,-805.0,-460.0,0.35555555555555557,16,28,139.375,-108.39285714285714
2,v,14,2,2,-0.22474500345622014,-390.0,37.32660322881157,738,-1570.0,663,-0.2484076433121019,-785.0,-425.0,0.3333333333333333,14,27,136.07142857142858,-99.62962962962963
3,v,22,3,4,-0.23119471184529752,-845.0,78.61813213722445,738,-2840.0,789,-0.2975352112676056,-1710.0,-895.0,0.3258426966292135,29,59,123.27586206896552,-89.57627118644068
4,v,20,3,2,-0.23791666377866785,-390.0,35.260109310680356,738,-1570.0,641,-0.2484076433121019,-735.0,-375.0,0.3783783783783784,14,23,121.07142857142857,-105.65217391304348
5,v,6,1,0,-0.23940711418131083,-425.0,38.185263069788654,738,-1990.0,657,-0.2135678391959799,-1055.0,-630.0,0.30158730158730157,19,44,118.42105263157895,-75.11363636363636
6,v,9,1,3,-0.23954527641587556,-770.0,69.14280948698294,738,-3110.0,662,-0.24758842443729903,-1615.0,-875.0,0.3333333333333333,29,56,126.55172413793103,-94.375
7,v,28,4,4,-0.2892303937833876,-1220.0,90.73185924468461,738,-2685.0,943,-0.4543761638733706,-2640.0,-755.0,0.2972972972972973,22,52,107.5,-96.25
8,v,8,1,2,-0.2934530578212217,-545.0,39.94861908788409,738,-1920.0,662,-0.2838541666666667,-1050.0,-535.0,0.33962264150943394,18,34,123.61111111111111,-96.32352941176471
9,v,16,2,4,-0.29582706226932387,-1165.0,84.70946388903029,738,-3430.0,844,-0.3396501457725947,-2140.0,-1005.0,0.33,33,64,120.9090909090909,-95.78125
0,ME,20,3,2,2.0454716295230093,1805.0,25.014739776936402,560,-322.0,186,5.605590062111801,1382.0,-51.0,0.48,12,13,142.75,-25.46153846153846
1,ME,6,1,0,2.0216023163679644,1912.0,26.81046860240038,560,-458.0,186,4.17467248908297,1407.0,-77.0,0.42105263157894735,16,22,128.125,-29.227272727272727
2,ME,18,3,0,2.000141734418361,1748.0,24.773815554585738,560,-321.0,185,5.445482866043614,1321.0,-55.0,0.4444444444444444,12,15,141.58333333333334,-25.2
3,ME,14,2,2,1.9673170634639867,1792.0,25.821168390109907,560,-422.0,186,4.246445497630332,1355.0,-57.0,0.5,14,14,128.42857142857142,-31.642857142857142
4,ME,12,2,0,1.965662831558527,1759.0,25.366996974861227,560,-330.0,186,5.33030303030303,1322.0,-65.0,0.4375,14,18,127.42857142857143,-25.666666666666668
5,ME,8,1,2,1.9645039715870027,1885.0,27.200111653891362,560,-472.0,186,3.9936440677966103,1386.0,-71.0,0.4857142857142857,17,18,121.05882352941177,-37.333333333333336
6,ME,13,2,1,1.9239518438480572,3315.0,48.84291537878037,560,-600.0,185,5.525,2479.0,-118.0,0.4482758620689655,26,32,126.34615384615384,-25.1875
7,ME,7,1,1,1.8994961604167115,3418.0,51.00889102858698,560,-793.0,202,4.310214375788147,2552.0,-148.0,0.3972602739726027,29,44,128.0344827586207,-26.386363636363637
8,ME,9,1,3,1.8722314524460757,3411.0,51.64573065005194,560,-856.0,186,3.9848130841121496,2472.0,-122.0,0.45,27,33,134.5185185185185,-35.15151515151515
9,ME,10,1,4,1.8564364069186436,4912.0,75.00505341183037,560,-1132.0,186,4.339222614840989,3540.0,-171.0,0.47619047619047616,40,44,128.425,-36.29545454545455
