fu1512,2014-12-01,2015-11-30,fu,0.1500,0.1500
fu1601,2015-01-05,2015-12-31,fu,0.2000,0.2000
fu1603,2015-03-02,2016-02-29,fu,0.2000,0.2000
fu1604,2015-04-01,2016-03-31,fu,0.2000,0.2000
fu1605,2015-05-04,2016-04-29,fu,0.2000,0.2000
fu1606,2015-06-01,2016-05-31,fu,0.2000,0.2000
fu1607,2015-07-01,2016-06-30,fu,0.2000,0.2000
fu1608,2015-08-03,2016-07-29,fu,0.2000,0.2000
fu1609,2015-09-01,2016-08-31,fu,0.2000,0.2000
fu1610,2015-10-08,2016-09-30,fu,0.2000,0.2000
fu1611,2015-11-02,2016-10-31,fu,0.2000,0.2000
fu1612,2015-12-01,2016-11-30,fu,0.2000,0.2000
fu1702,2016-02-01,2017-01-26,fu,0.2000,0.2000
fu1703,2016-03-01,2017-02-28,fu,0.2000,0.2000
fu1704,2016-04-01,2017-03-31,fu,0.2000,0.2000
fu1705,2016-05-03,2017-04-28,fu,0.2000,0.2000
fu1706,2016-06-01,2017-05-31,fu,0.2000,0.2000
fu1707,2016-07-01,2017-06-30,fu,0.2000,0.2000
fu1708,2016-08-01,2017-07-31,fu,0.2000,0.2000
fu1709,2016-09-01,2017-08-31,fu,0.2000,0.2000
fu1710,2016-10-10,2017-09-29,fu,0.4000,0.4000
fu1711,2016-11-01,2017-10-31,fu,0.4000,0.4000
fu1712,2016-12-01,2017-11-30,fu,0.4000,0.4000
fu1801,2017-01-03,2017-12-29,fu,0.4000,0.4000
fu1803,2017-03-01,2018-02-28,fu,0.4000,0.4000
fu1804,2017-04-05,2018-03-30,fu,0.4000,0.4000
fu1805,2017-05-02,2018-04-30,fu,0.4000,0.4000
fu1806,2017-06-01,2018-05-31,fu,0.4000,0.4000
fu1807,2017-07-03,2018-06-29,fu,0.4000,0.4000
fu1808,2017-08-01,2018-07-31,fu,0.4000,0.4000
fu1809,2017-09-01,2018-08-31,fu,0.4000,0.4000
fu1810,2017-10-09,2018-09-28,fu,0.4000,0.4000
hc1407,2014-03-21,2014-07-15,hc,0.0500,0.0500
hc1408,2014-03-21,2014-08-15,hc,0.0500,0.0500
hc1409,2014-03-21,2014-09-15,hc,0.0500,0.0500
hc1410,2014-03-21,2014-10-15,hc,0.0500,0.0500
hc1411,2014-03-21,2014-11-17,hc,0.1000,0.1000
hc1412,2014-03-21,2014-12-15,hc,0.2000,0.2000
hc1501,2014-03-21,2015-01-15,hc,0.1000,0.1000
hc1502,2014-03-21,2015-02-10,hc,0.1000,0.1000
hc1503,2014-03-21,2015-03-16,hc,0.2000,0.2000
hc1504,2014-04-16,2015-04-15,hc,0.1500,0.1500
hc1505,2014-05-16,2015-05-15,hc,0.1500,0.1500
hc1506,2014-06-17,2015-06-15,hc,0.1000,0.1000
hc1507,2014-07-16,2015-07-15,hc,0.1000,0.1000
hc1508,2014-08-18,2015-08-17,hc,0.1500,0.1500
hc1509,2014-09-16,2015-09-15,hc,0.2000,0.2000
hc1510,2014-10-16,2015-10-15,hc,0.2000,0.2000
hc1511,2014-11-18,2015-11-16,hc,0.1500,0.1500
hc1512,2014-12-16,2015-12-15,hc,0.2000,0.2000
hc1601,2015-01-16,2016-01-15,hc,0.1500,0.1500
hc1602,2015-02-16,2016-02-15,hc,0.1000,0.1000
hc1603,2015-03-17,2016-03-15,hc,0.2000,0.2000
hc1604,2015-04-16,2016-04-15,hc,0.2000,0.2000
hc1605,2015-05-18,2016-05-16,hc,0.2000,0.2000
hc1606,2015-06-16,2016-06-15,hc,0.2000,0.2000
hc1607,2015-07-16,2016-07-15,hc,0.2000,0.2000
hc1608,2015-08-18,2016-08-15,hc,0.2000,0.2000
hc1609,2015-09-16,2016-09-19,hc,0.2000,0.2000
hc1610,2015-10-16,2016-10-17,hc,0.2000,0.2000
hc1611,2015-11-17,2016-11-15,hc,0.2000,0.2000
hc1612,2015-12-16,2016-12-15,hc,0.2000,0.2000
hc1701,2016-01-18,2017-01-16,hc,0.2000,0.2000
hc1702,2016-02-16,2017-02-15,hc,0.2000,0.2000
hc1703,2016-03-16,2017-03-15,hc,0.2000,0.2000
hc1704,2016-04-18,2017-04-17,hc,0.2000,0.2000
hc1705,2016-05-17,2017-05-15,hc,0.2000,0.2000
hc1706,2016-06-16,2017-06-15,hc,0.2000,0.2000
hc1707,2016-07-18,2017-07-17,hc,0.2000,0.2000
hc1708,2016-08-16,2017-08-15,hc,0.2000,0.2000
hc1709,2016-09-20,2017-09-15,hc,0.2000,0.2000
hc1710,2016-10-18,2017-10-16,hc,0.2000,0.2000
hc1711,2016-11-16,2017-11-15,hc,0.1000,0.1000
hc1712,2016-12-16,2017-12-15,hc,0.0800,0.0800
hc1801,2017-01-17,2018-01-15,hc,0.1100,0.1100
hc1802,2017-02-16,2018-02-15,hc,0.0800,0.0800
hc1803,2017-03-16,2018-03-15,hc,0.0800,0.0800
hc1804,2017-04-18,2018-04-16,hc,0.0800,0.0800
hc1805,2017-05-16,2018-05-15,hc,0.0800,0.0800
hc1806,2017-06-16,2018-06-15,hc,0.0800,0.0800
hc1807,2017-07-18,2018-07-16,hc,0.0800,0.0800
hc1808,2017-08-16,2018-08-15,hc,0.0800,0.0800
hc1809,2017-09-18,2018-09-17,hc,0.0800,0.0800
i1403,2013-10-18,2014-03-14,i,0.0500,0.0500
i1404,2013-10-18,2014-04-15,i,0.0500,0.0500
i1405,2013-10-18,2014-05-16,i,0.0500,0.0500
i1406,2013-10-18,2014-06-16,i,0.0500,0.0500
i1407,2013-10-18,2014-07-14,i,0.0500,0.0500
i1408,2013-10-18,2014-08-14,i,0.0500,0.0500
i1409,2013-10-18,2014-09-15,i,0.0500,0.0500
i1410,2013-10-22,2014-10-21,i,0.0500,0.0500
i1411,2013-11-15,2014-11-14,i,0.1000,0.1000
i1412,2013-12-16,2014-12-12,i,0.1000,0.1000
i1501,2014-01-16,2015-01-15,i,0.1000,0.1000
i1502,2014-02-21,2015-02-13,i,0.1000,0.1000
i1503,2014-03-17,2015-03-13,i,0.2000,0.2000
i1504,2014-04-16,2015-04-15,i,0.2000,0.2000
i1505,2014-05-19,2015-05-15,i,0.2000,0.2000
i1506,2014-06-17,2015-06-12,i,0.0500,0.0500
i1507,2014-07-15,2015-07-14,i,0.1000,0.1000
i1508,2014-08-15,2015-08-14,i,0.2000,0.2000
i1509,2014-09-16,2015-09-16,i,0.2000,0.2000
i1510,2014-10-22,2015-10-21,i,0.2000,0.2000
i1511,2014-11-17,2015-11-13,i,0.2000,0.2000
i1512,2014-12-15,2015-12-14,i,0.2000,0.2000
i1601,2015-01-19,2016-01-15,i,0.2000,0.2000
i1602,2015-02-16,2016-02-19,i,0.0600,0.0600
i1603,2015-03-16,2016-03-14,i,0.2000,0.2000
i1604,2015-04-16,2016-04-15,i,0.0000,0.0000
i1605,2015-05-18,2016-05-16,i,0.2000,0.2000
i1606,2015-06-15,2016-06-16,i,0.2000,0.2000
i1607,2015-07-15,2016-07-14,i,0.2000,0.2000
i1608,2015-08-17,2016-08-12,i,0.2000,0.2000
i1609,2015-09-17,2016-09-14,i,0.2000,0.2000
i1610,2015-10-22,2016-10-21,i,0.2000,0.2000
i1611,2015-11-16,2016-11-14,i,0.2000,0.2000
i1612,2015-12-15,2016-12-14,i,0.2000,0.2000
i1701,2016-01-18,2017-01-16,i,0.2000,0.2000
i1702,2016-02-22,2017-02-16,i,0.2000,0.2000
i1703,2016-03-15,2017-03-14,i,0.2000,0.2000
i1704,2016-04-18,2017-04-18,i,0.2000,0.2000
i1705,2016-05-17,2017-05-15,i,0.2000,0.2000
i1706,2016-06-17,2017-06-14,i,0.2000,0.2000
i1707,2016-07-15,2017-07-14,i,0.2000,0.2000
i1708,2016-08-15,2017-08-14,i,0.2000,0.2000
i1709,2016-09-19,2017-09-14,i,0.2000,0.2000
i1710,2016-10-24,2017-10-20,i,0.2000,0.2000
i1711,2016-11-15,2017-11-14,i,0.1000,0.1000
i1712,2016-12-15,2017-12-14,i,0.1000,0.1000
i1801,2017-01-17,2018-01-17,i,0.1000,0.1000
i1802,2017-02-17,2018-02-22,i,0.1000,0.1000
i1803,2017-03-15,2018-03-14,i,0.1000,0.1000
i1804,2017-04-19,2018-04-18,i,0.1000,0.1000
i1805,2017-05-16,2018-05-16,i,0.1000,0.1000
i1806,2017-06-15,2018-06-15,i,0.1000,0.1000
i1807,2017-07-17,2018-07-13,i,0.1000,0.1000
i1808,2017-08-15,2018-08-14,i,0.1000,0.1000
i1809,2017-09-15,2018-09-14,i,0.1000,0.1000
IC1505,2015-04-16,2015-05-15,IC,0.1000,0.1000
IC1506,2015-04-16,2015-06-19,IC,0.1000,0.1000
IC1507,2015-05-18,2015-07-17,IC,0.1000,0.1000
IC1508,2015-06-23,2015-08-21,IC,0.1000,0.3000
IC1509,2015-04-16,2015-09-18,IC,0.4000,0.4000
IC1510,2015-08-24,2015-10-16,IC,0.4000,0.4000
IC1511,2015-09-21,2015-11-20,IC,0.4000,0.4000
IC1512,2015-04-16,2015-12-18,IC,0.4000,0.4000
IC1601,2015-11-23,2016-01-15,IC,0.4000,0.4000
IC1602,2015-12-21,2016-02-19,IC,0.4000,0.4000
IC1603,2015-07-20,2016-03-18,IC,0.4000,0.4000
IC1604,2016-02-22,2016-04-15,IC,0.4000,0.4000
IC1605,2016-03-21,2016-05-20,IC,0.4000,0.4000
IC1606,2015-10-19,2016-06-17,IC,0.4000,0.4000
IC1607,2016-05-23,2016-07-15,IC,0.4000,0.4000
IC1608,2016-06-20,2016-08-19,IC,0.4000,0.4000
IC1609,2016-01-18,2016-09-19,IC,0.4000,0.4000
IC1610,2016-08-22,2016-10-21,IC,0.4000,0.4000
IC1611,2016-09-20,2016-11-18,IC,0.4000,0.4000
IC1612,2016-04-18,2016-12-16,IC,0.4000,0.4000
IC1701,2016-11-21,2017-01-20,IC,0.4000,0.4000
IC1702,2016-12-19,2017-02-17,IC,0.4000,0.4000
IC1703,2016-07-18,2017-03-17,IC,0.3000,0.3000
IC1704,2017-02-20,2017-04-21,IC,0.3000,0.3000
IC1705,2017-03-20,2017-05-19,IC,0.3000,0.3000
IC1706,2016-10-24,2017-06-16,IC,0.3000,0.3000
IC1707,2017-05-22,2017-07-21,IC,0.3000,0.3000
IC1708,2017-06-19,2017-08-18,IC,0.3000,0.3000
IC1709,2017-01-23,2017-09-15,IC,0.3000,0.3000
IC1710,2017-08-21,2017-10-20,IC,0.3000,0.3000
IC1711,2017-09-18,2017-11-17,IC,0.3000,0.3000
IC1712,2017-04-24,2017-12-15,IC,0.3000,0.3000
IC1803,2017-07-24,2018-03-16,IC,0.3000,0.3000
IF1006,2010-04-16,2010-06-18,IF,0.1000,0.1000
IF1007,2010-05-24,2010-07-16,IF,0.1000,0.1000
IF1008,2010-06-21,2010-08-20,IF,0.1000,0.1000
IF1009,2010-04-16,2010-09-17,IF,0.1000,0.1000
IF1010,2010-08-23,2010-10-15,IF,0.1000,0.1000
IF1011,2010-09-20,2010-11-19,IF,0.1000,0.1000
IF1012,2010-04-16,2010-12-17,IF,0.1000,0.1000
IF1101,2010-11-22,2011-01-21,IF,0.1000,0.1000
IF1102,2010-12-20,2011-02-18,IF,0.1000,0.1000
IF1103,2010-07-19,2011-03-18,IF,0.1000,0.1000
IF1104,2011-02-21,2011-04-15,IF,0.1000,0.1000
IF1105,2011-03-21,2011-05-20,IF,0.1000,0.1000
IF1106,2010-10-18,2011-06-17,IF,0.1000,0.1000
IF1107,2011-05-23,2011-07-15,IF,0.1000,0.1000
IF1108,2011-06-20,2011-08-19,IF,0.1000,0.1000
IF1109,2011-01-24,2011-09-16,IF,0.1000,0.1000
IF1110,2011-08-22,2011-10-21,IF,0.1000,0.1000
IF1111,2011-09-19,2011-11-18,IF,0.1000,0.1000
IF1112,2011-04-18,2011-12-16,IF,0.1000,0.1000
IF1201,2011-11-21,2012-01-20,IF,0.1000,0.1000
IF1202,2011-12-19,2012-02-17,IF,0.1000,0.1000
IF1203,2011-07-18,2012-03-16,IF,0.1000,0.1000
IF1204,2012-02-20,2012-04-20,IF,0.1000,0.1000
IF1205,2012-03-19,2012-05-18,IF,0.1000,0.1000
IF1206,2011-10-24,2012-06-15,IF,0.1000,0.1000
IF1207,2012-05-21,2012-07-20,IF,0.1000,0.1000
IF1208,2012-06-18,2012-08-17,IF,0.1000,0.1000
IF1209,2012-01-30,2012-09-21,IF,0.1000,0.1000
IF1210,2012-08-20,2012-10-19,IF,0.1000,0.1000
IF1211,2012-09-24,2012-11-16,IF,0.1000,0.1000
IF1212,2012-04-23,2012-12-21,IF,0.1000,0.1000
IF1301,2012-11-19,2013-01-18,IF,0.1000,0.1000
IF1302,2012-12-24,2013-02-18,IF,0.1000,0.1000
IF1303,2012-07-23,2013-03-15,IF,0.1000,0.1000
IF1304,2013-02-19,2013-04-19,IF,0.1000,0.1000
IF1305,2013-03-18,2013-05-17,IF,0.1000,0.1000
IF1306,2012-10-22,2013-06-21,IF,0.1000,0.1000
IF1307,2013-05-20,2013-07-19,IF,0.1000,0.1000
IF1308,2013-06-24,2013-08-16,IF,0.1000,0.1000
IF1309,2013-01-21,2013-09-23,IF,0.1000,0.1000
IF1310,2013-08-19,2013-10-18,IF,0.1000,0.1000
IF1311,2013-09-24,2013-11-15,IF,0.1000,0.1000
IF1312,2013-04-22,2013-12-20,IF,0.1000,0.1000
IF1401,2013-11-18,2014-01-17,IF,0.1000,0.1000
IF1402,2013-12-23,2014-02-21,IF,0.1000,0.1000
IF1403,2013-07-22,2014-03-21,IF,0.1000,0.1000
IF1404,2014-02-24,2014-04-18,IF,0.1000,0.1000
IF1405,2014-03-24,2014-05-16,IF,0.1000,0.1000
IF1406,2013-10-21,2014-06-20,IF,0.1000,0.1000
IF1407,2014-05-19,2014-07-18,IF,0.1000,0.1000
IF1408,2014-06-23,2014-08-15,IF,0.1000,0.1000
IF1409,2014-01-20,2014-09-19,IF,0.1000,0.1000
IF1410,2014-08-18,2014-10-17,IF,0.1000,0.1000
IF1411,2014-09-22,2014-11-21,IF,0.1000,0.1000
IF1412,2014-04-21,2014-12-19,IF,0.1000,0.1000
IF1501,2014-11-24,2015-01-16,IF,0.1000,0.1000
IF1502,2014-12-22,2015-02-20,IF,0.1000,0.1000
IF1503,2014-07-21,2015-03-20,IF,0.1000,0.1000
IF1504,2015-02-26,2015-04-17,IF,0.1000,0.1000
IF1505,2015-03-23,2015-05-15,IF,0.1000,0.1000
IF1506,2014-10-20,2015-06-19,IF,0.1000,0.1000
IF1507,2015-05-18,2015-07-17,IF,0.1000,0.1000
IF1508,2015-06-23,2015-08-21,IF,0.1000,0.1000
IF1509,2015-01-19,2015-09-18,IF,0.4000,0.4000
IF1510,2015-08-24,2015-10-16,IF,0.4000,0.4000
IF1511,2015-09-21,2015-11-20,IF,0.4000,0.4000
IF1512,2015-04-20,2015-12-18,IF,0.4000,0.4000
IF1601,2015-11-23,2016-01-15,IF,0.4000,0.4000
IF1602,2015-12-21,2016-02-19,IF,0.4000,0.4000
IF1603,2015-07-20,2016-03-18,IF,0.4000,0.4000
IF1604,2016-02-22,2016-04-15,IF,0.4000,0.4000
IF1605,2016-03-21,2016-05-20,IF,0.4000,0.4000
IF1606,2015-10-19,2016-06-17,IF,0.4000,0.4000
IF1607,2016-05-23,2016-07-15,IF,0.4000,0.4000
IF1608,2016-06-20,2016-08-19,IF,0.4000,0.4000
IF1609,2016-01-18,2016-09-19,IF,0.4000,0.4000
IF1610,2016-08-22,2016-10-21,IF,0.4000,0.4000
IF1611,2016-09-20,2016-11-18,IF,0.4000,0.4000
IF1612,2016-04-18,2016-12-16,IF,0.4000,0.4000
IF1701,2016-11-21,2017-01-20,IF,0.4000,0.4000
IF1702,2016-12-19,2017-02-17,IF,0.4000,0.4000
IF1703,2016-07-18,2017-03-17,IF,0.2000,0.2000
IF1704,2017-02-20,2017-04-21,IF,0.2000,0.2000
IF1705,2017-03-20,2017-05-19,IF,0.2000,0.2000
IF1706,2016-10-24,2017-06-16,IF,0.2000,0.2000
IF1707,2017-05-22,2017-07-21,IF,0.2000,0.2000
IF1708,2017-06-19,2017-08-18,IF,0.2000,0.2000
IF1709,2017-01-23,2017-09-15,IF,0.2000,0.2000
IF1710,2017-08-21,2017-10-20,IF,0.1500,0.1500
IF1711,2017-09-18,2017-11-17,IF,0.1500,0.1500
IF1712,2017-04-24,2017-12-15,IF,0.1500,0.1500
IF1803,2017-07-24,2018-03-16,IF,0.1500,0.1500
IH1505,2015-04-16,2015-05-15,IH,0.1000,0.1000
IH1506,2015-04-16,2015-06-19,IH,0.1000,0.1000
IH1507,2015-05-18,2015-07-17,IH,0.1000,0.1000
IH1508,2015-06-23,2015-08-21,IH,0.1000,0.1000
IH1509,2015-04-16,2015-09-18,IH,0.4000,0.4000
IH1510,2015-08-24,2015-10-16,IH,0.4000,0.4000
IH1511,2015-09-21,2015-11-20,IH,0.4000,0.4000
IH1512,2015-04-16,2015-12-18,IH,0.4000,0.4000
IH1601,2015-11-23,2016-01-15,IH,0.4000,0.4000
IH1602,2015-12-21,2016-02-19,IH,0.4000,0.4000
IH1603,2015-07-20,2016-03-18,IH,0.4000,0.4000
IH1604,2016-02-22,2016-04-15,IH,0.4000,0.4000
IH1605,2016-03-21,2016-05-20,IH,0.4000,0.4000
IH1606,2015-10-19,2016-06-17,IH,0.4000,0.4000
IH1607,2016-05-23,2016-07-15,IH,0.4000,0.4000
IH1608,2016-06-20,2016-08-19,IH,0.4000,0.4000
IH1609,2016-01-18,2016-09-19,IH,0.4000,0.4000
IH1610,2016-08-22,2016-10-21,IH,0.4000,0.4000
IH1611,2016-09-20,2016-11-18,IH,0.4000,0.4000
IH1612,2016-04-18,2016-12-16,IH,0.4000,0.4000
IH1701,2016-11-21,2017-01-20,IH,0.4000,0.4000
IH1702,2016-12-19,2017-02-17,IH,0.4000,0.4000
IH1703,2016-07-18,2017-03-17,IH,0.2000,0.2000
IH1704,2017-02-20,2017-04-21,IH,0.2000,0.2000
IH1705,2017-03-20,2017-05-19,IH,0.2000,0.2000
IH1706,2016-10-24,2017-06-16,IH,0.2000,0.2000
IH1707,2017-05-22,2017-07-21,IH,0.2000,0.2000
IH1708,2017-06-19,2017-08-18,IH,0.2000,0.2000
IH1709,2017-01-23,2017-09-15,IH,0.2000,0.2000
IH1710,2017-08-21,2017-10-20,IH,0.1500,0.1500
IH1711,2017-09-18,2017-11-17,IH,0.1500,0.1500
IH1712,2017-04-24,2017-12-15,IH,0.1500,0.1500
IH1803,2017-07-24,2018-03-16,IH,0.1500,0.1500
j1109,2011-04-15,2011-09-15,j,0.0500,0.0500
j1110,2011-04-15,2011-10-21,j,0.0500,0.0500
j1111,2011-04-15,2011-11-14,j,0.0500,0.0500
j1112,2011-04-15,2011-12-14,j,0.0500,0.0500
j1201,2011-04-15,2012-01-17,j,0.0500,0.0500
j1202,2011-04-15,2012-02-14,j,0.0500,0.0500
j1203,2011-04-15,2012-03-14,j,0.0500,0.0500
j1204,2011-04-15,2012-04-18,j,0.0500,0.0500
j1205,2011-05-17,2012-05-15,j,0.0500,0.0500
j1206,2011-06-16,2012-06-14,j,0.0500,0.0500
j1207,2011-07-15,2012-07-13,j,0.0500,0.0500
j1208,2011-08-15,2012-08-14,j,0.0500,0.0500
j1209,2011-09-16,2012-09-14,j,0.0500,0.0500
j1210,2011-10-24,2012-10-19,j,0.0500,0.0500
j1211,2011-11-15,2012-11-14,j,0.0500,0.0500
j1212,2011-12-15,2012-12-14,j,0.0500,0.0500
j1301,2012-01-18,2013-01-17,j,0.0500,0.0500
j1302,2012-02-15,2013-02-21,j,0.0500,0.0500
j1303,2012-03-15,2013-03-14,j,0.0500,0.0500
j1304,2012-04-19,2013-04-16,j,0.0500,0.0500
j1305,2012-05-16,2013-05-15,j,0.0500,0.0500
j1306,2012-06-15,2013-06-19,j,0.0500,0.0500
j1307,2012-07-16,2013-07-12,j,0.0500,0.0500
j1308,2012-08-15,2013-08-14,j,0.0500,0.0500
j1309,2012-09-17,2013-09-13,j,0.0500,0.0500
j1310,2012-10-22,2013-10-21,j,0.0500,0.0500
j1311,2012-11-15,2013-11-14,j,0.0500,0.0500
j1312,2012-12-17,2013-12-13,j,0.0500,0.0500
j1401,2013-01-18,2014-01-15,j,0.0500,0.0500
j1402,2013-02-22,2014-02-20,j,0.0500,0.0500
j1403,2013-03-15,2014-03-14,j,0.0500,0.0500
j1404,2013-04-17,2014-04-15,j,0.0500,0.0500
j1405,2013-05-16,2014-05-16,j,0.0500,0.0500
j1406,2013-06-20,2014-06-16,j,0.0500,0.0500
j1407,2013-07-15,2014-07-14,j,0.0500,0.0500
j1408,2013-08-15,2014-08-14,j,0.0500,0.0500
j1409,2013-09-16,2014-09-15,j,0.0500,0.0500
j1410,2013-10-22,2014-10-21,j,0.0500,0.0500
j1411,2013-11-15,2014-11-14,j,0.1000,0.1000
j1412,2013-12-16,2014-12-12,j,0.1000,0.1000
j1501,2014-01-16,2015-01-15,j,0.1000,0.1000
j1502,2014-02-21,2015-02-13,j,0.1000,0.1000
j1503,2014-03-17,2015-03-13,j,0.2000,0.2000
j1504,2014-04-16,2015-04-15,j,0.2000,0.2000
j1505,2014-05-19,2015-05-15,j,0.2000,0.2000
j1506,2014-06-17,2015-06-12,j,0.0500,0.0500
j1507,2014-07-15,2015-07-14,j,0.1000,0.1000
j1508,2014-08-15,2015-08-14,j,0.2000,0.2000
j1509,2014-09-16,2015-09-16,j,0.2000,0.2000
j1510,2014-10-22,2015-10-21,j,0.2000,0.2000
j1511,2014-11-17,2015-11-13,j,0.2000,0.2000
j1512,2014-12-15,2015-12-14,j,0.2000,0.2000
j1601,2015-01-19,2016-01-15,j,0.2000,0.2000
j1602,2015-02-16,2016-02-19,j,0.0500,0.0500
j1603,2015-03-16,2016-03-14,j,0.2000,0.2000
j1604,2015-04-16,2016-04-15,j,0.0000,0.0000
j1605,2015-05-18,2016-05-16,j,0.2000,0.2000
j1606,2015-06-15,2016-06-16,j,0.2000,0.2000
j1607,2015-07-15,2016-07-14,j,0.2000,0.2000
j1608,2015-08-17,2016-08-12,j,0.2000,0.2000
j1609,2015-09-17,2016-09-14,j,0.2000,0.2000
j1610,2015-10-22,2016-10-21,j,0.2000,0.2000
j1611,2015-11-16,2016-11-14,j,0.2000,0.2000
j1612,2015-12-15,2016-12-14,j,0.2000,0.2000
j1701,2016-01-18,2017-01-16,j,0.2000,0.2000
j1702,2016-02-22,2017-02-16,j,0.2000,0.2000
j1703,2016-03-15,2017-03-14,j,0.2000,0.2000
j1704,2016-04-18,2017-04-18,j,0.2000,0.2000
j1705,2016-05-17,2017-05-15,j,0.2000,0.2000
j1706,2016-06-17,2017-06-14,j,0.2000,0.2000
j1707,2016-07-15,2017-07-14,j,0.2000,0.2000
j1708,2016-08-15,2017-08-14,j,0.2000,0.2000
j1709,2016-09-19,2017-09-14,j,0.2000,0.2000
j1710,2016-10-24,2017-10-20,j,0.2000,0.2000
j1711,2016-11-15,2017-11-14,j,0.1200,0.1200
j1712,2016-12-15,2017-12-14,j,0.1200,0.1200
j1801,2017-01-17,2018-01-17,j,0.1200,0.1200
j1802,2017-02-17,2018-02-22,j,0.1200,0.1200
j1803,2017-03-15,2018-03-14,j,0.1200,0.1200
j1804,2017-04-19,2018-04-18,j,0.1200,0.1200
j1805,2017-05-16,2018-05-16,j,0.1200,0.1200
j1806,2017-06-15,2018-06-15,j,0.1200,0.1200
j1807,2017-07-17,2018-07-13,j,0.1200,0.1200
j1808,2017-08-15,2018-08-14,j,0.1200,0.1200
j1809,2017-09-15,2018-09-14,j,0.1200,0.1200
jd1403,2013-11-08,2014-03-14,jd,0.0800,0.0800
jd1404,2013-11-08,2014-04-15,jd,0.0800,0.0800
jd1405,2013-11-08,2014-05-16,jd,0.0800,0.0800
jd1406,2013-11-08,2014-06-16,jd,0.0800,0.0800
jd1409,2013-11-08,2014-09-15,jd,0.0800,0.0800
jd1410,2013-11-08,2014-10-21,jd,0.0800,0.0800
jd1411,2013-11-15,2014-11-14,jd,0.1000,0.1000
jd1412,2013-12-16,2014-12-12,jd,0.1000,0.1000
jd1501,2014-01-16,2015-01-15,jd,0.1000,0.1000
jd1502,2014-02-21,2015-02-13,jd,0.1000,0.1000
jd1503,2014-03-17,2015-03-13,jd,0.2000,0.2000
jd1504,2014-04-16,2015-04-15,jd,0.2000,0.2000
jd1505,2014-05-19,2015-05-15,jd,0.2000,0.2000
jd1506,2014-06-17,2015-06-12,jd,0.0800,0.0800
jd1509,2014-09-16,2015-09-16,jd,0.2000,0.2000
jd1510,2014-10-22,2015-10-21,jd,0.2000,0.2000
jd1511,2014-11-17,2015-11-13,jd,0.2000,0.2000
jd1512,2014-12-15,2015-12-14,jd,0.2000,0.2000
jd1601,2015-01-19,2016-01-15,jd,0.2000,0.2000
jd1602,2015-02-16,2016-02-19,jd,0.0800,0.0800
jd1603,2015-03-16,2016-03-14,jd,0.2000,0.2000
jd1604,2015-04-16,2016-04-15,jd,0.0000,0.0000
jd1605,2015-05-18,2016-05-16,jd,0.2000,0.2000
jd1606,2015-06-15,2016-06-16,jd,0.2000,0.2000
jd1609,2015-09-17,2016-09-14,jd,0.2000,0.2000
jd1610,2015-10-22,2016-10-21,jd,0.2000,0.2000
jd1611,2015-11-16,2016-11-14,jd,0.2000,0.2000
jd1612,2015-12-15,2016-12-14,jd,0.2000,0.2000
jd1701,2016-01-18,2017-01-16,jd,0.2000,0.2000
jd1702,2016-02-22,2017-02-16,jd,0.2000,0.2000
jd1703,2016-03-15,2017-03-28,jd,0.2000,0.2000
jd1704,2016-04-18,2017-04-25,jd,0.2000,0.2000
jd1705,2016-05-17,2017-05-24,jd,0.2000,0.2000
jd1706,2016-06-17,2017-06-27,jd,0.2000,0.2000
jd1707,2016-07-15,2017-07-26,jd,0.2000,0.2000
jd1708,2016-08-15,2017-08-28,jd,0.2000,0.2000
jd1709,2016-09-19,2017-09-26,jd,0.2000,0.2000
jd1710,2016-10-24,2017-10-26,jd,0.2000,0.2000
jd1711,2016-11-15,2017-11-27,jd,0.0800,0.0800
jd1712,2016-12-15,2017-12-26,jd,0.0800,0.0800
jd1801,2017-01-17,2018-01-26,jd,0.0800,0.0800
jd1802,2017-02-17,2018-02-23,jd,0.0800,0.0800
jd1803,2017-03-15,2018-03-27,jd,0.0800,0.0800
jd1804,2017-04-26,2018-04-24,jd,0.0800,0.0800
jd1805,2017-05-25,2018-05-28,jd,0.0800,0.0800
jd1806,2017-06-28,2018-06-26,jd,0.0800,0.0800
jd1807,2017-07-27,2018-07-26,jd,0.0800,0.0800
jd1808,2017-08-29,2018-08-28,jd,0.0800,0.0800
jd1809,2017-09-27,2018-09-25,jd,0.0800,0.0800
jm1307,2013-03-22,2013-07-12,jm,0.0500,0.0500
jm1308,2013-03-22,2013-08-14,jm,0.0500,0.0500
jm1309,2013-03-22,2013-09-13,jm,0.0500,0.0500
jm1310,2013-03-22,2013-10-21,jm,0.0500,0.0500
jm1311,2013-03-22,2013-11-14,jm,0.0500,0.0500
jm1312,2013-03-22,2013-12-13,jm,0.0500,0.0500
jm1401,2013-03-22,2014-01-15,jm,0.0500,0.0500
jm1402,2013-03-22,2014-02-20,jm,0.0500,0.0500
jm1403,2013-03-22,2014-03-14,jm,0.0500,0.0500
jm1404,2013-04-17,2014-04-15,jm,0.0500,0.0500
jm1405,2013-05-16,2014-05-16,jm,0.0500,0.0500
jm1406,2013-06-20,2014-06-16,jm,0.0500,0.0500
jm1407,2013-07-15,2014-07-14,jm,0.0500,0.0500
jm1408,2013-08-15,2014-08-14,jm,0.0500,0.0500
jm1409,2013-09-16,2014-09-15,jm,0.0500,0.0500
jm1410,2013-10-22,2014-10-21,jm,0.0500,0.0500
