,asset,scenario,rsi_trigger,rsi_len,atr_period,atrma_period,stoploss,sharp_ratio,tot_pnl,std_pnl,num_days,max_drawdown,max_dd_period,profit_dd_ratio,all_profit,tot_cost,win_ratio,num_win,num_loss,profit_per_win,profit_per_loss
11,ZC,270,3,0,1,0,4,0.598370578762,67.8,4.30311993643,418,-73.8,55,0.918699186992,67.8,14.4,0.444444444444,16,20,13.9875,-7.8
12,ZC,201,2,1,0,0,5,0.588411836541,65.6,4.23395684915,418,-61.2,225,1.07189542484,65.6,12.0,0.466666666667,14,16,13.0714285714,-7.3375
13,ZC,204,2,1,0,1,1,0.582256340265,26.4,1.72192284994,418,-23.4,268,1.1282051282,26.4,21.2,0.396226415094,21,32,5.0,-2.45625
14,ZC,116,1,1,0,0,4,0.572823843269,82.8,5.48950567786,418,-88.0,149,0.940909090909,82.8,24.4,0.459016393443,28,33,13.1857142857,-8.67878787879
15,ZC,211,2,1,1,0,1,0.572061780146,25.0,1.65966740239,418,-23.2,268,1.0775862069,25.0,19.6,0.34693877551,17,32,5.6,-2.19375
16,ZC,158,1,2,1,0,4,0.56785266697,63.4,4.2401144242,418,-56.6,55,1.12014134276,63.4,15.2,0.447368421053,17,21,12.9529411765,-7.46666666667
17,ZC,188,2,0,1,0,6,0.554814977899,106.0,7.25573941634,418,-78.4,22,1.35204081633,106.0,20.0,0.48,24,26,15.4833333333,-10.2153846154
18,ZC,74,0,2,1,0,4,0.542705832613,83.8,5.86412903702,418,-92.0,55,0.910869565217,83.8,26.0,0.4,26,39,15.0307692308,-7.87179487179
19,ZC,67,0,2,0,1,4,0.536089757987,83.2,5.8939955662,418,-87.4,55,0.951945080091,83.2,26.0,0.415384615385,27,38,14.6888888889,-8.24736842105
20,ZC,215,2,1,1,0,5,0.529506870801,59.8,4.28897557276,418,-67.0,225,0.892537313433,59.8,12.0,0.466666666667,14,16,12.9714285714,-7.6125
21,ZC,187,2,0,1,0,5,0.521363308604,90.4,6.58494201479,418,-92.4,22,0.978354978355,90.4,24.0,0.533333333333,32,28,12.225,-10.7428571429
22,ZC,160,1,2,1,0,6,0.51430141009,74.8,5.52341749787,418,-73.4,55,1.01907356948,74.8,14.0,0.4,14,21,18.6857142857,-8.89523809524
23,ZC,172,2,0,0,0,4,0.507172254555,77.2,5.78077148552,418,-90.6,149,0.852097130243,77.2,28.0,0.428571428571,30,40,13.6066666667,-8.275
24,ZC,11,0,0,0,1,4,0.506349429286,100.8,7.56021586372,418,-115.2,55,0.875,100.8,43.2,0.361111111111,39,69,16.0461538462,-7.60869565217
25,ZC,263,3,0,0,1,4,0.500358302007,56.6,4.29595090739,418,-75.2,55,0.752659574468,56.6,14.0,0.485714285714,17,18,12.6823529412,-8.83333333333
26,ZC,25,0,0,1,1,4,0.492642807974,95.6,7.369698721,418,-99.0,153,0.965656565657,95.6,41.2,0.378640776699,39,64,15.8,-8.134375
27,ZC,130,1,1,1,0,4,0.48334631771,70.6,5.5471546693,418,-96.4,149,0.732365145228,70.6,24.8,0.41935483871,26,36,14.0923076923,-8.21666666667
28,ZC,174,2,0,0,0,6,0.481088928499,88.8,7.0098962781,418,-109.4,22,0.811700182815,88.8,20.8,0.557692307692,29,23,13.0206896552,-12.5565217391
29,ZC,221,2,1,1,1,4,0.478421818026,47.4,3.76262860821,418,-77.8,225,0.609254498715,47.4,12.4,0.483870967742,15,16,11.6533333333,-7.9625
0,ni,258,3,0,0,0,6,1.14461319634,26810.0,889.532979011,418,-10170.0,112,2.63618485742,26810.0,620.0,0.516129032258,16,15,3028.75,-1443.33333333
1,ni,265,3,0,0,1,6,1.13682115797,26420.0,882.601485399,418,-10580.0,112,2.49716446125,26420.0,640.0,0.53125,17,15,2887.05882353,-1510.66666667
2,ni,272,3,0,1,0,6,1.07659568794,24930.0,879.414518244,418,-10730.0,112,2.32339235788,24930.0,620.0,0.516129032258,16,15,2966.25,-1502.0
3,ni,279,3,0,1,1,6,1.07176363476,24920.0,883.025020294,418,-11300.0,112,2.20530973451,24920.0,640.0,0.53125,17,15,2819.41176471,-1534.0
4,ni,271,3,0,1,0,5,1.05423233193,23170.0,834.667860661,418,-11290.0,280,2.05225863596,23170.0,700.0,0.485714285714,17,18,2692.35294118,-1255.55555556
5,ni,215,2,1,1,0,5,0.895605473148,18460.0,782.778603934,418,-8290.0,112,2.22677925211,18460.0,620.0,0.483870967742,15,16,2866.66666667,-1533.75
6,ni,209,2,1,0,1,6,0.839085319545,19150.0,866.735618146,418,-8400.0,39,2.27976190476,19150.0,600.0,0.5,15,15,3046.66666667,-1770.0
7,ni,202,2,1,0,0,6,0.823630603422,18980.0,875.160527736,418,-9800.0,39,1.93673469388,18980.0,580.0,0.48275862069,14,15,3216.42857143,-1736.66666667
8,ni,223,2,1,1,1,6,0.775213817149,17700.0,867.113105443,418,-8510.0,112,2.07990599295,17700.0,600.0,0.466666666667,14,16,3192.85714286,-1687.5
9,ni,216,2,1,1,0,6,0.773780960924,17620.0,864.79237774,418,-9230.0,39,1.90899241603,17620.0,580.0,0.48275862069,14,15,3157.14285714,-1772.0
10,ni,264,3,0,0,1,5,0.765773920601,16530.0,819.778021128,418,-11350.0,107,1.4563876652,16530.0,740.0,0.486486486486,18,19,2165.0,-1181.05263158
11,ni,278,3,0,1,1,5,0.756586737707,16310.0,818.689509413,418,-10980.0,112,1.485428051,16310.0,740.0,0.459459459459,17,20,2316.47058824,-1153.5
12,ni,257,3,0,0,0,5,0.735369031367,14830.0,765.878368016,418,-10140.0,280,1.46252465483,14830.0,720.0,0.444444444444,16,20,2482.5,-1244.5
13,ni,256,3,0,0,0,4,0.689076924318,11670.0,643.17201274,418,-6470.0,107,1.80370942813,11670.0,760.0,0.421052631579,16,22,2206.875,-1074.54545455
14,ni,270,3,0,1,0,4,0.649655683812,11200.0,654.724765623,418,-6500.0,107,1.72307692308,11200.0,760.0,0.421052631579,16,22,2181.25,-1077.27272727
15,ni,169,2,0,0,0,1,0.63444232258,6970.0,417.219521235,418,-3620.0,14,1.92541436464,6970.0,2740.0,0.401459854015,55,82,714.181818182,-394.024390244
16,ni,260,3,0,0,1,1,0.59703598423,3570.0,227.086698962,418,-1930.0,178,1.84974093264,3570.0,1180.0,0.440677966102,26,33,601.153846154,-365.454545455
17,ni,222,2,1,1,1,5,0.576463414956,12070.0,795.169124479,418,-8820.0,112,1.36848072562,12070.0,660.0,0.454545454545,15,18,2422.0,-1347.77777778
18,ni,253,3,0,0,0,1,0.562523295496,3580.0,241.694352616,418,-2980.0,178,1.20134228188,3580.0,1080.0,0.444444444444,24,30,654.583333333,-404.333333333
19,ni,200,2,1,0,0,4,0.5403871456,8720.0,612.823574692,418,-6760.0,84,1.2899408284,8720.0,660.0,0.454545454545,15,18,2179.33333333,-1331.66666667
20,ni,263,3,0,0,1,4,0.538584774012,9270.0,653.656600821,418,-6750.0,107,1.37333333333,9270.0,780.0,0.410256410256,16,23,2066.25,-1034.34782609
21,ni,277,3,0,1,1,4,0.537541234034,9240.0,652.806057788,418,-6650.0,107,1.38947368421,9240.0,780.0,0.410256410256,16,23,2070.625,-1038.69565217
22,ni,208,2,1,0,1,5,0.529721177745,11080.0,794.358254894,418,-9220.0,107,1.20173535792,11080.0,660.0,0.484848484848,16,17,2235.625,-1452.35294118
23,ni,201,2,1,0,0,5,0.524260770019,9800.0,709.909034661,418,-9690.0,84,1.01135190918,9800.0,640.0,0.4375,14,18,2639.28571429,-1508.33333333
24,ni,214,2,1,1,0,4,0.513742188842,8450.0,624.648161154,418,-6900.0,84,1.22463768116,8450.0,660.0,0.454545454545,15,18,2160.0,-1330.55555556
25,ni,217,2,1,1,1,0,0.457206756326,2040.0,169.449977899,418,-2030.0,121,1.00492610837,2040.0,1760.0,0.386363636364,34,54,420.0,-226.666666667
26,ni,221,2,1,1,1,4,0.45200951431,7490.0,629.300721948,418,-7060.0,84,1.06090651558,7490.0,680.0,0.441176470588,15,19,2044.0,-1219.47368421
27,ni,267,3,0,1,0,1,0.433638462302,2610.0,228.579195696,418,-2790.0,178,0.935483870968,2610.0,1140.0,0.40350877193,23,34,667.826086957,-375.0
28,ni,159,1,2,1,0,5,0.382566956591,9310.0,924.200530667,418,-13110.0,39,0.710144927536,9310.0,840.0,0.404761904762,17,25,2791.17647059,-1525.6
29,ni,207,2,1,0,1,4,0.372957577143,6160.0,627.25663792,418,-6770.0,84,0.909896602659,6160.0,680.0,0.441176470588,15,19,2040.66666667,-1286.84210526
0,ru,31,0,1,0,0,3,1.22497487846,7770.0,240.889474964,418,-1500.0,94,5.18,7770.0,990.0,0.444444444444,44,55,467.727272727,-232.909090909
1,ru,267,3,0,1,0,1,1.18964212224,2025.0,64.6446640919,418,-440.0,134,4.60227272727,2025.0,460.0,0.478260869565,22,24,192.272727273,-91.875
2,ru,171,2,0,0,0,3,1.18181418405,6165.0,198.11067217,418,-1965.0,59,3.13740458015,6165.0,660.0,0.469696969697,31,35,460.967741935,-232.142857143
3,ru,172,2,0,0,0,4,1.15564245372,6920.0,227.408448569,418,-2185.0,14,3.16704805492,6920.0,580.0,0.465517241379,27,31,586.666666667,-287.741935484
4,ru,45,0,1,1,0,3,1.11369202503,7070.0,241.089497992,418,-1485.0,94,4.76094276094,7070.0,1000.0,0.44,44,56,453.409090909,-230.0
5,ru,274,3,0,1,1,1,1.10895367871,1825.0,62.4990551028,418,-425.0,24,4.29411764706,1825.0,490.0,0.489795918367,24,25,160.625,-81.2
6,ru,253,3,0,0,0,1,1.08705273724,1850.0,64.6316291324,418,-475.0,134,3.89473684211,1850.0,460.0,0.45652173913,21,25,199.285714286,-93.4
7,ru,260,3,0,0,1,1,1.05477329989,1775.0,63.9091760302,418,-435.0,24,4.08045977011,1775.0,480.0,0.479166666667,23,25,176.304347826,-91.2
8,ru,144,1,2,0,0,4,1.04081630338,5105.0,186.271172651,418,-1870.0,44,2.72994652406,5105.0,360.0,0.555555555556,20,16,439.25,-230.0
9,ru,38,0,1,0,1,3,0.985381800634,6330.0,243.962548663,418,-1545.0,15,4.09708737864,6330.0,1020.0,0.441176470588,45,57,439.555555556,-235.964912281
10,ru,192,2,0,1,1,3,0.93964856602,5020.0,202.890751348,418,-2115.0,62,2.37352245863,5020.0,690.0,0.492753623188,34,35,400.441176471,-245.571428571
11,ru,52,0,1,1,1,3,0.933633317378,5940.0,241.620674398,418,-1620.0,119,3.66666666667,5940.0,1010.0,0.435643564356,44,57,441.363636364,-236.49122807
12,ru,183,2,0,1,0,1,0.921799810399,2100.0,86.5180393267,418,-840.0,107,2.5,2100.0,1170.0,0.418803418803,49,68,165.0,-88.0147058824
13,ru,123,1,1,0,1,4,0.916901092479,5400.0,223.663572912,418,-2815.0,14,1.91829484902,5400.0,540.0,0.462962962963,25,29,578.0,-312.068965517
14,ru,151,1,2,0,1,4,0.908403773217,4420.0,184.785261339,418,-1905.0,36,2.32020997375,4420.0,360.0,0.583333333333,21,15,413.80952381,-284.666666667
15,ru,178,2,0,0,1,3,0.895512539508,4790.0,203.136436936,418,-2485.0,62,1.92756539235,4790.0,690.0,0.478260869565,33,36,420.303030303,-252.222222222
16,ru,179,2,0,0,1,4,0.881498719755,5325.0,229.415055238,418,-2815.0,14,1.89165186501,5325.0,600.0,0.466666666667,28,32,562.857142857,-326.09375
17,ru,116,1,1,0,0,4,0.879146384166,5300.0,228.948954146,418,-2760.0,14,1.92028985507,5300.0,540.0,0.462962962963,25,29,586.2,-322.586206897
18,ru,186,2,0,1,0,4,0.869832520618,5320.0,232.273669054,418,-2765.0,14,1.92405063291,5320.0,590.0,0.457627118644,27,32,579.444444444,-322.65625
19,ru,256,3,0,0,0,4,0.862202141811,4055.0,178.609991501,418,-1845.0,30,2.19783197832,4055.0,330.0,0.454545454545,15,18,562.666666667,-243.611111111
20,ru,158,1,2,1,0,4,0.861709539997,4260.0,187.746861881,418,-1950.0,44,2.18461538462,4260.0,360.0,0.527777777778,19,17,439.736842105,-240.882352941
21,ru,87,1,0,0,0,3,0.857026268626,5690.0,252.140216478,418,-2340.0,52,2.43162393162,5690.0,1100.0,0.427272727273,47,63,451.170212766,-246.26984127
22,ru,32,0,1,0,0,4,0.85680154773,6090.0,269.936143475,418,-2400.0,46,2.5375,6090.0,830.0,0.409638554217,34,49,636.323529412,-317.244897959
23,ru,185,2,0,1,0,3,0.856682280391,4510.0,199.931280003,418,-2500.0,62,1.804,4510.0,680.0,0.470588235294,32,36,429.84375,-256.805555556
24,ru,101,1,0,1,0,3,0.84358949675,5625.0,253.230114613,418,-2075.0,139,2.71084337349,5625.0,1100.0,0.454545454545,50,60,416.1,-253.0
25,ru,94,1,0,0,1,3,0.841604150443,5615.0,253.376236228,418,-1590.0,80,3.53144654088,5615.0,1090.0,0.45871559633,50,59,416.6,-257.881355932
26,ru,263,3,0,0,1,4,0.831604507905,3910.0,178.559890591,418,-1760.0,30,2.22159090909,3910.0,330.0,0.484848484848,16,17,526.875,-265.882352941
27,ru,277,3,0,1,1,4,0.808886787614,3790.0,177.940766452,418,-1795.0,31,2.11142061281,3790.0,330.0,0.484848484848,16,17,517.8125,-264.411764706
28,ru,270,3,0,1,0,4,0.789387524471,3760.0,180.892922409,418,-1865.0,30,2.01608579088,3760.0,330.0,0.454545454545,15,18,550.333333333,-249.722222222
29,ru,255,3,0,0,0,3,0.787860524573,2960.0,142.681070407,418,-1275.0,30,2.32156862745,2960.0,360.0,0.416666666667,15,21,481.666666667,-203.095238095
0,m,280,3,1,0,0,0,1.08805228056,72.0,2.51308235845,418,-8.0,100,9.0,72.0,16.0,0.75,6,2,14.3333333333,-7.0
1,m,186,2,0,1,0,4,0.970826750376,723.0,28.2826794558,418,-247.0,63,2.92712550607,723.0,126.0,0.444444444444,28,35,66.4285714286,-32.4857142857
2,m,172,2,0,0,0,4,0.903884674763,651.0,27.3521805237,418,-252.0,63,2.58333333333,651.0,128.0,0.421875,27,37,66.4074074074,-30.8648648649
3,m,294,3,1,1,0,0,0.85293684344,43.0,1.91458904496,418,-7.0,100,6.14285714286,43.0,24.0,0.583333333333,7,5,11.2857142857,-7.2
4,m,171,2,0,0,0,3,0.840915779213,534.0,24.1164147315,418,-204.0,63,2.61764705882,534.0,146.0,0.424657534247,31,42,51.1612903226,-25.0476190476
5,m,102,1,0,1,0,4,0.830794130875,727.0,33.2326504583,418,-339.0,7,2.14454277286,727.0,188.0,0.457446808511,43,51,60.1860465116,-36.4901960784
6,m,206,2,1,0,1,3,0.8132353797,356.0,16.6248494938,418,-230.0,161,1.54782608696,356.0,46.0,0.478260869565,11,12,65.1818181818,-30.0833333333
7,m,220,2,1,1,1,3,0.787487676408,345.0,16.6379309493,418,-231.0,161,1.49350649351,345.0,46.0,0.478260869565,11,12,64.7272727273,-30.5833333333
8,m,88,1,0,0,0,4,0.777186063348,683.0,33.3748781012,418,-328.0,7,2.08231707317,683.0,194.0,0.463917525773,45,52,58.2,-37.2307692308
9,m,262,3,0,0,1,3,0.775018832315,370.0,18.1306534581,418,-170.0,143,2.17647058824,370.0,56.0,0.428571428571,12,16,70.25,-29.5625
10,m,150,1,2,0,1,3,0.767525171329,365.0,18.0602694638,418,-205.0,41,1.78048780488,365.0,58.0,0.48275862069,14,15,62.7857142857,-34.2666666667
11,m,95,1,0,0,1,4,0.745625330528,652.0,33.2086278114,418,-263.0,3,2.47908745247,652.0,190.0,0.431578947368,41,54,61.0975609756,-34.3148148148
12,m,164,1,2,1,1,3,0.742283710108,352.0,18.0092954248,418,-205.0,108,1.71707317073,352.0,58.0,0.448275862069,13,16,66.9230769231,-32.375
13,m,257,3,0,0,0,5,0.696153744603,403.0,21.9848684459,418,-257.0,364,1.56809338521,403.0,48.0,0.458333333333,11,13,87.1818181818,-42.7692307692
14,m,185,2,0,1,0,3,0.690859208661,445.0,24.4621400805,418,-261.0,117,1.70498084291,445.0,148.0,0.432432432432,32,42,50.46875,-27.8571428571
15,m,270,3,0,1,0,4,0.688055327213,370.0,20.4221918157,418,-191.0,187,1.93717277487,370.0,52.0,0.461538461538,12,14,79.0833333333,-41.3571428571
16,m,295,3,1,1,0,1,0.679702294264,64.0,3.57589885966,418,-28.0,42,2.28571428571,64.0,16.0,0.625,5,3,17.6,-8.0
17,m,179,2,0,0,1,4,0.670925473498,497.0,28.1323554465,418,-250.0,63,1.988,497.0,130.0,0.415384615385,27,38,65.1851851852,-33.2368421053
18,m,116,1,1,0,0,4,0.66012273742,459.0,26.4065693115,418,-228.0,176,2.01315789474,459.0,114.0,0.456140350877,26,31,63.3461538462,-38.3225806452
19,m,130,1,1,1,0,4,0.621640931403,447.0,27.3081267073,418,-277.0,291,1.61371841155,447.0,114.0,0.473684210526,27,30,62.1111111111,-41.0
20,m,263,3,0,0,1,4,0.618495830207,340.0,20.8769057044,418,-165.0,127,2.06060606061,340.0,54.0,0.444444444444,12,15,78.1666666667,-39.8666666667
21,m,108,1,0,1,1,3,0.616061236592,470.0,28.973300001,418,-195.0,34,2.41025641026,470.0,228.0,0.447368421053,51,63,46.0784313725,-29.8412698413
22,m,271,3,0,1,0,5,0.580889463915,338.0,22.0977059149,418,-290.0,364,1.16551724138,338.0,48.0,0.458333333333,11,13,83.5454545455,-44.6923076923
23,m,234,2,2,0,1,3,0.573163734115,155.0,10.270154651,418,-140.0,164,1.10714285714,155.0,20.0,0.5,5,5,59.8,-28.8
24,m,256,3,0,0,0,4,0.5699517441,293.0,19.5233132248,418,-184.0,187,1.59239130435,293.0,54.0,0.444444444444,12,15,75.3333333333,-40.7333333333
25,m,276,3,0,1,1,3,0.563052039225,263.0,17.7390844556,418,-201.0,161,1.30845771144,263.0,56.0,0.428571428571,12,16,62.1666666667,-30.1875
26,m,281,3,1,0,0,1,0.558739831338,51.0,3.46644674361,418,-28.0,42,1.82142857143,51.0,14.0,0.571428571429,4,3,19.0,-8.33333333333
27,m,248,2,2,1,1,3,0.554620057587,150.0,10.2711642935,418,-140.0,164,1.07142857143,150.0,20.0,0.5,5,5,59.0,-29.0
28,m,143,1,2,0,0,3,0.554135063447,250.0,17.1335898283,418,-194.0,40,1.28865979381,250.0,58.0,0.48275862069,14,15,52.5714285714,-32.4
29,m,178,2,0,0,1,3,0.553876240836,360.0,24.6838985837,418,-323.0,117,1.11455108359,360.0,148.0,0.405405405405,30,44,54.4,-28.9090909091
0,RM,212,2,1,1,0,2,0.329872202808,76.0,8.7496737614,418,-60.0,34,1.26666666667,76.0,44.0,0.5,11,11,26.9090909091,-20.0
1,RM,211,2,1,1,0,1,0.298071082801,48.0,6.11568883871,418,-56.0,113,0.857142857143,48.0,54.0,0.37037037037,10,17,23.4,-10.9411764706
2,RM,205,2,1,0,1,2,0.293567918707,68.0,8.79679168121,418,-63.0,34,1.07936507937,68.0,44.0,0.454545454545,10,12,29.6,-19.0
3,RM,198,2,1,0,0,2,0.213454308133,50.0,8.89588312332,418,-85.0,33,0.588235294118,50.0,44.0,0.5,11,11,26.6363636364,-22.0909090909
4,RM,177,2,0,0,1,2,0.135607932044,53.0,14.8427634108,418,-231.0,268,0.229437229437,53.0,156.0,0.410256410256,32,46,26.78125,-17.4782608696
5,RM,19,0,0,1,0,5,0.129181348317,120.0,35.2781190545,418,-475.0,287,0.252631578947,120.0,160.0,0.3875,31,49,64.0,-38.0408163265
6,RM,5,0,0,0,0,5,0.120410150146,112.0,35.3247350663,418,-599.0,287,0.186978297162,112.0,166.0,0.385542168675,32,51,63.9375,-37.9215686275
7,RM,305,3,1,1,1,4,0.10918569678,24.0,8.34775088674,418,-156.0,410,0.153846153846,24.0,10.0,0.4,2,3,87.0,-50.0
8,RM,246,2,2,1,1,1,0.0903876671424,9.0,3.78144092798,418,-57.0,100,0.157894736842,9.0,24.0,0.333333333333,4,8,25.25,-11.5
9,RM,225,2,2,0,0,1,0.0634033081922,7.0,4.1928575717,418,-72.0,100,0.0972222222222,7.0,24.0,0.333333333333,4,8,25.0,-11.625
10,RM,219,2,1,1,1,2,0.061847354892,14.0,8.59668263223,418,-99.0,47,0.141414141414,14.0,44.0,0.409090909091,9,13,30.5555555556,-20.0769230769
11,RM,121,1,1,0,1,2,0.0546297192225,21.0,14.5987044016,418,-241.0,268,0.0871369294606,21.0,146.0,0.41095890411,30,43,26.3,-17.8604651163
12,RM,239,2,2,1,0,1,0.0539532603463,6.0,4.22335458164,418,-73.0,100,0.0821917808219,6.0,24.0,0.333333333333,4,8,24.75,-11.625
13,RM,11,0,0,0,1,4,0.0507475651387,45.0,33.6760614015,418,-701.0,291,0.0641940085592,45.0,224.0,0.339285714286,38,74,64.1578947368,-32.3378378378
14,RM,232,2,2,0,1,1,0.0400477173919,4.0,3.79320410946,418,-59.0,100,0.0677966101695,4.0,24.0,0.333333333333,4,8,24.5,-11.75
15,RM,197,2,1,0,0,1,0.0304436862082,5.0,6.2373017654,418,-91.0,142,0.0549450549451,5.0,56.0,0.321428571429,9,19,24.4444444444,-11.3157894737
16,RM,170,2,0,0,0,2,0.0190410330643,7.0,13.9614820229,418,-280.0,268,0.025,7.0,156.0,0.435897435897,34,44,24.8235294118,-19.0227272727
17,RM,191,2,0,1,1,2,0.015298840523,6.0,14.8941842315,418,-304.0,268,0.0197368421053,6.0,160.0,0.4125,33,47,26.3939393939,-18.4042553191
18,RM,186,2,0,1,0,4,0.0137530179559,9.0,24.8524087595,418,-387.0,291,0.0232558139535,9.0,124.0,0.387096774194,24,38,55.9583333333,-35.1052631579
19,RM,137,1,1,1,1,4,0.0045755170496,3.0,24.9003278545,418,-397.0,291,0.00755667506297,3.0,116.0,0.344827586207,20,38,64.85,-34.0526315789
20,RM,204,2,1,0,1,1,-0.0065031981114,-1.0,5.83978696263,418,-73.0,113,-0.013698630137,-1.0,60.0,0.366666666667,11,19,20.1818181818,-11.7368421053
21,RM,193,2,0,1,1,4,-0.00753132052242,-5.0,25.2129035229,418,-347.0,291,-0.014409221902,-5.0,126.0,0.349206349206,22,41,63.4545454545,-34.1707317073
22,RM,74,0,2,1,0,4,-0.0175122190472,-12.0,26.0234009938,418,-485.0,291,-0.0247422680412,-12.0,138.0,0.347826086957,24,45,58.375,-31.4
23,RM,295,3,1,1,0,1,-0.0311959789887,-2.0,2.4347555536,418,-21.0,162,-0.0952380952381,-2.0,10.0,0.4,2,3,12.5,-9.0
24,RM,249,2,2,1,1,4,-0.03994240759,-10.0,9.50801262063,418,-120.0,63,-0.0833333333333,-10.0,20.0,0.4,4,6,52.5,-36.6666666667
25,RM,130,1,1,1,0,4,-0.0442019687159,-29.0,24.9161176943,418,-424.0,291,-0.0683962264151,-29.0,120.0,0.383333333333,23,37,54.2173913043,-34.4864864865
26,RM,114,1,1,0,0,2,-0.0444963526152,-16.0,13.6558757972,418,-265.0,280,-0.0603773584906,-16.0,148.0,0.445945945946,33,41,23.2121212121,-19.0731707317
27,RM,123,1,1,0,1,4,-0.0472838430741,-31.0,24.8984845858,418,-383.0,291,-0.0809399477807,-31.0,116.0,0.362068965517,21,37,58.4285714286,-34.0
28,RM,179,2,0,0,1,4,-0.0587044047948,-39.0,25.2300381119,418,-336.0,291,-0.116071428571,-39.0,126.0,0.365079365079,23,40,57.7391304348,-34.175
29,RM,81,0,2,1,1,4,-0.0603487454831,-42.0,26.4304789135,418,-447.0,291,-0.0939597315436,-42.0,138.0,0.304347826087,21,48,70.5714285714,-31.75
0,FG,109,1,0,1,1,4,0.589054039399,265.0,17.0849898085,418,-206.0,97,1.28640776699,265.0,152.0,0.434210526316,33,43,35.7272727273,-21.2558139535
1,FG,171,2,0,0,0,3,0.579717913071,171.0,11.2022014639,418,-99.0,64,1.72727272727,171.0,118.0,0.389830508475,23,36,32.0434782609,-15.7222222222
2,FG,193,2,0,1,1,4,0.52146191212,194.0,14.1287299969,418,-116.0,54,1.6724137931,194.0,104.0,0.480769230769,25,27,32.56,-22.962962963
3,FG,81,0,2,1,1,4,0.485514575077,182.0,14.2361680086,418,-109.0,97,1.66972477064,182.0,108.0,0.462962962963,25,29,33.44,-22.5517241379
4,FG,185,2,0,1,0,3,0.471461766229,141.0,11.3578629098,418,-103.0,64,1.36893203883,141.0,118.0,0.372881355932,22,37,32.9090909091,-15.7567567568
5,FG,178,2,0,0,1,3,0.43465029689,131.0,11.4460411696,418,-124.0,44,1.0564516129,131.0,116.0,0.396551724138,23,35,31.2173913043,-16.7714285714
6,FG,53,0,1,1,1,4,0.429123222173,190.0,16.814949695,418,-206.0,97,0.922330097087,190.0,150.0,0.44,33,42,33.8484848485,-22.0714285714
7,FG,89,1,0,0,0,5,0.42062295238,196.0,17.6964882705,418,-171.0,80,1.14619883041,196.0,122.0,0.44262295082,27,34,33.4444444444,-20.7941176471
8,FG,88,1,0,0,0,4,0.367952366919,161.0,16.6172159461,418,-168.0,97,0.958333333333,161.0,162.0,0.407407407407,33,48,33.8787878788,-19.9375
9,FG,96,1,0,0,1,5,0.359021138252,166.0,17.5594964336,418,-159.0,71,1.04402515723,166.0,122.0,0.426229508197,26,35,33.6153846154,-20.2285714286
10,FG,192,2,0,1,1,3,0.355044520014,108.0,11.5522061482,418,-126.0,44,0.857142857143,108.0,118.0,0.389830508475,23,36,30.9130434783,-16.75
11,FG,95,1,0,0,1,4,0.334377040395,150.0,17.0364380438,418,-214.0,97,0.700934579439,150.0,156.0,0.397435897436,31,47,37.1935483871,-21.3404255319
12,FG,179,2,0,0,1,4,0.305734619799,114.0,14.1606836646,418,-113.0,54,1.00884955752,114.0,106.0,0.452830188679,24,29,33.5833333333,-23.8620689655
13,FG,67,0,2,0,1,4,0.299018470069,113.0,14.3517353418,418,-121.0,66,0.933884297521,113.0,110.0,0.454545454545,25,30,33.0,-23.7333333333
14,FG,102,1,0,1,0,4,0.266892010818,118.0,16.7907626337,418,-177.0,97,0.666666666667,118.0,158.0,0.379746835443,30,49,37.3,-20.4285714286
15,FG,32,0,1,0,0,4,0.240360796392,104.0,16.4321236246,418,-185.0,97,0.562162162162,104.0,158.0,0.417721518987,33,46,32.3333333333,-20.9347826087
16,FG,110,1,0,1,1,5,0.215468663561,102.0,17.9779447912,418,-173.0,71,0.589595375723,102.0,124.0,0.41935483871,26,36,34.5769230769,-22.1388888889
17,FG,39,0,1,0,1,4,0.206636691387,91.0,16.7246847959,418,-196.0,97,0.464285714286,91.0,152.0,0.394736842105,30,46,36.5333333333,-21.847826087
18,FG,180,2,0,0,1,5,0.171170659318,70.0,15.5307598792,418,-197.0,245,0.355329949239,70.0,96.0,0.479166666667,23,25,29.6956521739,-24.52
19,FG,172,2,0,0,0,4,0.151622209215,55.0,13.7760229577,418,-140.0,22,0.392857142857,55.0,110.0,0.418181818182,23,32,34.0869565217,-22.78125
20,FG,103,1,0,1,0,5,0.149933330755,70.0,17.7306166338,418,-172.0,71,0.406976744186,70.0,122.0,0.44262295082,27,34,31.3333333333,-22.8235294118
21,FG,202,2,1,0,0,6,0.114157628101,35.0,11.6435951433,418,-208.0,244,0.168269230769,35.0,40.0,0.5,10,10,33.6,-30.1
22,FG,46,0,1,1,0,4,0.110051644982,48.0,16.5641321811,418,-194.0,97,0.247422680412,48.0,156.0,0.371794871795,29,49,37.0344827586,-20.9387755102
23,FG,40,0,1,0,1,5,0.109291672082,50.0,17.3742842538,418,-209.0,71,0.239234449761,50.0,124.0,0.403225806452,25,37,33.76,-21.4594594595
24,FG,216,2,1,1,0,6,0.104351020222,32.0,11.6460129178,418,-212.0,244,0.150943396226,32.0,40.0,0.5,10,10,34.1,-30.9
25,FG,18,0,0,1,0,4,0.0858063453728,43.0,19.0315008686,418,-216.0,148,0.199074074074,43.0,196.0,0.428571428571,42,56,32.6904761905,-23.75
26,FG,60,0,2,0,0,4,0.0813292537202,30.0,14.0087200395,418,-154.0,22,0.194805194805,30.0,118.0,0.423728813559,25,34,31.8,-22.5
